month_start,period,entity,region,department,salary_opex,non_salary_opex,total_opex,scenario
2023-12-01,2023-12,USA,International,Sales,69585.92,38594.19,103228.28,Budget
2023-12-01,2023-12,USA,West,Marketing,68216.31,46126.55,113485.99,Budget
2023-12-01,2023-12,USA,Central,Marketing,62797.52,37761.24,105342.65,Budget
2023-12-01,2023-12,USA,East,Marketing,60265.95,32341.07,92805.64,Budget
2023-12-01,2023-12,USA,International,Marketing,47154.02,31570.61,79068.84,Budget
2023-12-01,2023-12,USA,West,Operations,116163.73,70869.24,191073.84,Budget
2023-12-01,2023-12,USA,Central,Operations,119372.44,62947.09,171088.43,Budget
2023-12-01,2023-12,USA,East,Operations,100067.15,71104.25,160742.56,Budget
2023-12-01,2023-12,USA,International,Operations,90423.81,51772.82,139385.65,Budget
2023-12-01,2023-12,USA,West,G&A,54147.75,29961.19,83436.68,Budget
2023-12-01,2023-12,USA,Central,G&A,45447.88,31054.94,77446.67,Budget
2023-12-01,2023-12,USA,East,G&A,40623.45,31885.02,73727.94,Budget
2023-12-01,2023-12,USA,International,G&A,33853.64,22307.49,55191.25,Budget
2023-12-01,2023-12,USA,West,Technology,112298.23,63361.44,178888.21,Budget
2023-12-01,2023-12,USA,Central,Technology,97549.77,60786.48,162484.18,Budget
2023-12-01,2023-12,USA,East,Technology,95677.28,64042.29,164958.08,Budget
2023-12-01,2023-12,USA,International,Technology,79712.53,53489.78,130625.96,Budget
2023-12-01,2023-12,UK,West,Sales,56745.97,42123.2,101949.04,Budget
2023-12-01,2023-12,UK,Central,Sales,57054.81,32968.5,91718.16,Budget
2023-12-01,2023-12,UK,East,Sales,45991.13,27377.49,75013.47,Budget
2023-12-01,2023-12,UK,International,Sales,42533.75,26339.93,67350.47,Budget
2023-12-01,2023-12,UK,West,Marketing,44513.07,26720.41,72821.75,Budget
2023-12-01,2023-12,UK,Central,Marketing,38244.3,20606.95,60095.22,Budget
2023-12-01,2023-12,UK,East,Marketing,37963.52,24980.49,61979.71,Budget
2023-12-01,2023-12,UK,International,Marketing,30364.47,18542.75,49457.46,Budget
2023-12-01,2023-12,UK,West,Operations,81199.33,44706.92,127977.67,Budget
2023-12-01,2023-12,UK,Central,Operations,67810.91,37683.14,105907.44,Budget
2023-12-01,2023-12,UK,East,Operations,64413.34,37890.86,103827.88,Budget
2023-12-01,2023-12,UK,International,Operations,58305.05,31701.5,92425.87,Budget
2023-12-01,2023-12,UK,West,G&A,31753.29,24099.97,54197.51,Budget
2023-12-01,2023-12,UK,Central,G&A,27412.63,17457.75,46770.27,Budget
2023-12-01,2023-12,UK,East,G&A,27381.83,14946.0,44886.83,Budget
2023-12-01,2023-12,UK,International,G&A,23113.08,14737.83,38564.84,Budget
2023-12-01,2023-12,UK,West,Technology,76642.56,40369.37,116438.11,Budget
2023-12-01,2023-12,UK,Central,Technology,61850.24,38838.34,103358.31,Budget
2023-12-01,2023-12,UK,East,Technology,56869.17,30931.67,93441.14,Budget
2023-12-01,2023-12,UK,International,Technology,51012.49,25909.59,79096.23,Budget
2024-01-01,2024-01,Canada,West,Sales,70349.7,35917.17,102944.56,Budget
2024-01-01,2024-01,Canada,Central,Sales,52367.69,38911.86,93101.41,Budget
2024-01-01,2024-01,Canada,East,Sales,55040.38,31876.66,92080.23,Budget
2024-01-01,2024-01,Canada,International,Sales,48644.92,29514.13,80421.59,Budget
2024-01-01,2024-01,Canada,West,Marketing,52147.36,30817.01,84363.59,Budget
2024-01-01,2024-01,Canada,Central,Marketing,50767.44,25677.47,70843.08,Budget
2024-01-01,2024-01,Canada,East,Marketing,42694.63,25990.62,72192.07,Budget
2024-01-01,2024-01,Canada,International,Marketing,32447.64,21589.39,53473.5,Budget
2024-01-01,2024-01,Canada,West,Operations,92559.24,50219.23,146471.9,Budget
2024-01-01,2024-01,Canada,Central,Operations,81219.59,48333.15,130193.95,Budget
2024-01-01,2024-01,Canada,East,Operations,75506.32,35789.3,118208.45,Budget
2024-01-01,2024-01,Canada,International,Operations,67079.93,39134.43,109722.11,Budget
2024-01-01,2024-01,Canada,West,G&A,35565.13,26295.13,59621.75,Budget
2024-01-01,2024-01,Canada,Central,G&A,32502.98,23157.89,53331.82,Budget
2024-01-01,2024-01,Canada,East,G&A,32423.97,20146.39,53841.14,Budget
2024-01-01,2024-01,Canada,International,G&A,26185.52,17504.71,42116.08,Budget
2024-01-01,2024-01,Canada,West,Technology,81163.23,48580.75,132444.0,Budget
2024-01-01,2024-01,Canada,Central,Technology,73433.71,46907.81,113726.83,Budget
2024-01-01,2024-01,Canada,East,Technology,70033.84,46776.74,110570.7,Budget
2024-01-01,2024-01,Canada,International,Technology,60682.99,35302.42,94791.79,Budget
2024-01-01,2024-01,USA,West,Sales,91396.33,56696.0,145087.77,Budget
2024-01-01,2024-01,USA,Central,Sales,86306.68,53228.89,125339.35,Budget
2024-01-01,2024-01,USA,East,Sales,74220.59,45484.08,121161.86,Budget
2024-01-01,2024-01,USA,International,Sales,63610.36,40564.97,105505.37,Budget
2024-01-01,2024-01,USA,West,Marketing,64766.73,46301.42,111260.39,Budget
2024-01-01,2024-01,USA,Central,Marketing,55812.51,40594.08,88818.96,Budget
2024-01-01,2024-01,USA,East,Marketing,51589.63,40121.91,91109.91,Budget
2024-01-01,2024-01,USA,International,Marketing,39874.11,31216.85,77322.11,Budget
2024-01-01,2024-01,USA,West,Operations,118956.23,74510.19,187089.07,Budget
2024-01-01,2024-01,USA,Central,Operations,111962.36,70165.72,175969.75,Budget
2024-01-01,2024-01,USA,East,Operations,96974.81,56351.66,161621.86,Budget
2024-01-01,2024-01,USA,International,Operations,87325.33,46475.37,131449.15,Budget
2024-01-01,2024-01,USA,West,G&A,53532.06,41290.56,95227.55,Budget
2024-01-01,2024-01,USA,Central,G&A,45619.75,29621.73,71218.57,Budget
2024-01-01,2024-01,USA,East,G&A,44011.59,27212.51,70561.16,Budget
2024-01-01,2024-01,USA,International,G&A,36585.93,23685.72,62827.79,Budget
2024-01-01,2024-01,USA,West,Technology,106520.15,82875.88,196917.35,Budget
2024-01-01,2024-01,USA,Central,Technology,94804.44,61982.39,159041.39,Budget
2024-01-01,2024-01,USA,East,Technology,96047.91,53622.23,144492.54,Budget
2024-01-01,2024-01,USA,International,Technology,84313.01,48976.24,127013.36,Budget
2024-01-01,2024-01,UK,West,Sales,60724.17,40781.48,106162.04,Budget
2024-01-01,2024-01,UK,Central,Sales,49092.17,33752.25,80548.28,Budget
2024-01-01,2024-01,UK,East,Sales,48773.41,29429.06,80993.21,Budget
2024-01-01,2024-01,UK,International,Sales,39816.15,23697.4,61708.95,Budget
2024-01-01,2024-01,UK,West,Marketing,42942.19,24017.43,66386.16,Budget
2024-01-01,2024-01,UK,Central,Marketing,34692.6,20226.82,55892.15,Budget
2024-01-01,2024-01,UK,East,Marketing,39152.93,22333.06,58305.51,Budget
2024-01-01,2024-01,UK,International,Marketing,31690.18,19171.28,48048.14,Budget
2024-01-01,2024-01,UK,West,Operations,80620.2,56482.08,129995.27,Budget
2024-01-01,2024-01,UK,Central,Operations,64358.73,42154.48,110297.28,Budget
2024-01-01,2024-01,UK,East,Operations,67003.21,36641.19,103400.26,Budget
2024-01-01,2024-01,UK,International,Operations,64786.59,32789.34,93019.93,Budget
2024-01-01,2024-01,UK,West,G&A,32558.4,21167.48,55552.03,Budget
2024-01-01,2024-01,UK,Central,G&A,27962.2,17225.73,46754.14,Budget
2024-01-01,2024-01,UK,East,G&A,26326.91,14412.96,41693.1,Budget
2024-01-01,2024-01,UK,International,G&A,22888.92,14061.31,36954.04,Budget
2024-01-01,2024-01,UK,West,Technology,74599.34,48294.97,119997.66,Budget
2024-01-01,2024-01,UK,Central,Technology,60043.11,35896.71,96317.13,Budget
2024-01-01,2024-01,UK,East,Technology,61902.7,43026.84,103677.42,Budget
2024-01-01,2024-01,UK,International,Technology,56042.27,28989.43,81871.85,Budget
2024-02-01,2024-02,Canada,West,Sales,70077.02,53965.5,126651.33,Budget
2024-02-01,2024-02,Canada,Central,Sales,59841.16,33128.53,92613.01,Budget
2024-02-01,2024-02,Canada,East,Sales,55424.33,36060.4,96313.85,Budget
2024-02-01,2024-02,Canada,International,Sales,42946.76,30148.34,71773.29,Budget
2024-02-01,2024-02,Canada,West,Marketing,49801.81,33738.76,85168.64,Budget
2024-02-01,2024-02,Canada,Central,Marketing,46634.08,27624.88,74041.34,Budget
2024-02-01,2024-02,Canada,East,Marketing,35840.94,26410.61,66216.08,Budget
2024-02-01,2024-02,Canada,International,Marketing,34617.98,21836.0,60689.14,Budget
2024-02-01,2024-02,Canada,West,Operations,87392.96,53795.39,137533.33,Budget
2024-02-01,2024-02,Canada,Central,Operations,77312.05,41771.01,121836.78,Budget
2024-02-01,2024-02,Canada,East,Operations,76068.3,45087.68,119055.78,Budget
2024-02-01,2024-02,Canada,International,Operations,76731.25,38705.06,106430.08,Budget
2024-02-01,2024-02,Canada,West,G&A,41105.79,21101.87,64557.23,Budget
2024-02-01,2024-02,Canada,Central,G&A,31672.49,19648.68,54063.01,Budget
2024-02-01,2024-02,Canada,East,G&A,30785.65,18078.26,48754.85,Budget
2024-02-01,2024-02,Canada,International,G&A,26288.14,16499.85,42114.37,Budget
2024-02-01,2024-02,Canada,West,Technology,91445.8,53691.14,140314.56,Budget
2024-02-01,2024-02,Canada,Central,Technology,79598.6,48386.94,120096.95,Budget
2024-02-01,2024-02,Canada,East,Technology,69827.75,41345.58,116721.13,Budget
2024-02-01,2024-02,Canada,International,Technology,56319.14,36352.8,90010.75,Budget
2024-02-01,2024-02,USA,West,Sales,100568.78,63586.24,160704.62,Budget
2024-02-01,2024-02,USA,Central,Sales,80869.2,54169.55,134015.48,Budget
2024-02-01,2024-02,USA,East,Sales,78301.15,45922.26,125455.37,Budget
2024-02-01,2024-02,USA,International,Sales,63931.88,40695.31,102998.85,Budget
2024-02-01,2024-02,USA,West,Marketing,71937.55,41071.48,118781.27,Budget
2024-02-01,2024-02,USA,Central,Marketing,55162.86,32329.44,90991.65,Budget
2024-02-01,2024-02,USA,East,Marketing,54693.71,33250.01,88411.16,Budget
2024-02-01,2024-02,USA,International,Marketing,45702.85,28212.76,74243.59,Budget
2024-02-01,2024-02,USA,West,Operations,123368.58,74868.66,202013.7,Budget
2024-02-01,2024-02,USA,Central,Operations,110321.31,60017.33,164776.43,Budget
2024-02-01,2024-02,USA,East,Operations,98682.25,63832.78,164273.34,Budget
2024-02-01,2024-02,USA,International,Operations,95664.41,53733.19,142523.31,Budget
2024-02-01,2024-02,USA,West,G&A,51236.47,31961.41,81277.28,Budget
2024-02-01,2024-02,USA,Central,G&A,47981.16,27176.82,80120.36,Budget
2024-02-01,2024-02,USA,East,G&A,45333.21,28595.63,75911.07,Budget
2024-02-01,2024-02,USA,International,G&A,40467.74,23849.1,64874.36,Budget
2024-02-01,2024-02,USA,West,Technology,117321.02,75181.96,189546.35,Budget
2024-02-01,2024-02,USA,Central,Technology,93380.14,54156.92,154493.52,Budget
2024-02-01,2024-02,USA,East,Technology,97257.32,56949.56,148877.37,Budget
2024-02-01,2024-02,USA,International,Technology,78695.04,53357.32,134011.72,Budget
2024-02-01,2024-02,UK,West,Sales,53034.52,35046.53,90200.25,Budget
2024-02-01,2024-02,UK,Central,Sales,48059.28,27518.68,79324.9,Budget
2024-02-01,2024-02,UK,East,Sales,53097.62,26534.59,84865.59,Budget
2024-02-01,2024-02,UK,International,Sales,42010.74,26962.17,66384.21,Budget
2024-02-01,2024-02,UK,West,Marketing,44829.42,23736.93,70202.01,Budget
2024-02-01,2024-02,UK,Central,Marketing,36878.43,23051.12,62705.43,Budget
2024-02-01,2024-02,UK,East,Marketing,40402.69,21298.07,59821.34,Budget
2024-02-01,2024-02,UK,International,Marketing,27980.83,16479.7,44601.93,Budget
2024-02-01,2024-02,UK,West,Operations,76837.16,45280.19,120108.19,Budget
2024-02-01,2024-02,UK,Central,Operations,73074.26,43387.6,111505.62,Budget
2024-02-01,2024-02,UK,East,Operations,63035.91,45522.61,110105.05,Budget
2024-02-01,2024-02,UK,International,Operations,46804.46,37524.24,80321.79,Budget
2024-02-01,2024-02,UK,West,G&A,32022.1,19336.24,54002.15,Budget
2024-02-01,2024-02,UK,Central,G&A,28532.39,16125.72,42692.65,Budget
2024-02-01,2024-02,UK,East,G&A,29136.71,20098.43,50709.72,Budget
2024-02-01,2024-02,UK,International,G&A,24031.84,15474.77,40932.88,Budget
2024-02-01,2024-02,UK,West,Technology,71038.64,42330.87,105456.94,Budget
2024-02-01,2024-02,UK,Central,Technology,63211.89,37308.59,96786.49,Budget
2024-02-01,2024-02,UK,East,Technology,54797.87,33186.58,86361.91,Budget
2024-02-01,2024-02,UK,International,Technology,49485.48,30321.42,80008.68,Budget
2024-03-01,2024-03,Canada,West,Sales,70501.22,44654.68,109516.95,Budget
2024-03-01,2024-03,Canada,Central,Sales,62652.03,34844.65,95921.61,Budget
2024-03-01,2024-03,Canada,East,Sales,50908.72,33309.82,85959.16,Budget
2024-03-01,2024-03,Canada,International,Sales,46999.35,31554.51,77736.22,Budget
2024-03-01,2024-03,Canada,West,Marketing,51604.11,33445.89,86193.06,Budget
2024-03-01,2024-03,Canada,Central,Marketing,45402.42,26889.05,69163.65,Budget
2024-03-01,2024-03,Canada,East,Marketing,38043.44,24729.45,64070.93,Budget
2024-03-01,2024-03,Canada,International,Marketing,32691.99,22534.23,57434.8,Budget
2024-03-01,2024-03,Canada,West,Operations,92837.84,50897.06,144251.18,Budget
2024-03-01,2024-03,Canada,Central,Operations,73410.61,46483.43,128569.89,Budget
2024-03-01,2024-03,Canada,East,Operations,77457.36,51227.6,126545.32,Budget
2024-03-01,2024-03,Canada,International,Operations,65357.89,33559.59,94593.61,Budget
2024-03-01,2024-03,Canada,West,G&A,38663.66,23539.17,62364.79,Budget
2024-03-01,2024-03,Canada,Central,G&A,32475.88,20201.04,53633.07,Budget
2024-03-01,2024-03,Canada,East,G&A,33380.33,19031.27,50342.67,Budget
2024-03-01,2024-03,Canada,International,G&A,28436.46,17578.75,42826.4,Budget
2024-03-01,2024-03,Canada,West,Technology,85249.11,49391.99,126702.59,Budget
2024-03-01,2024-03,Canada,Central,Technology,74220.44,47294.81,132019.7,Budget
2024-03-01,2024-03,Canada,East,Technology,76323.42,48971.66,123250.6,Budget
2024-03-01,2024-03,Canada,International,Technology,61235.94,40223.34,93832.11,Budget
2024-03-01,2024-03,USA,West,Sales,88934.04,56587.27,141127.43,Budget
2024-03-01,2024-03,USA,Central,Sales,82511.45,58269.06,135215.84,Budget
2024-03-01,2024-03,USA,East,Sales,82661.6,45867.45,125151.87,Budget
2024-03-01,2024-03,USA,International,Sales,66819.43,42998.6,106218.15,Budget
2024-03-01,2024-03,USA,West,Marketing,68847.22,38333.68,106942.6,Budget
2024-03-01,2024-03,USA,Central,Marketing,61387.51,36979.3,94815.17,Budget
2024-03-01,2024-03,USA,East,Marketing,55396.9,34181.49,89447.98,Budget
2024-03-01,2024-03,USA,International,Marketing,43535.06,33321.71,79924.01,Budget
2024-03-01,2024-03,USA,West,Operations,124068.34,73642.88,203751.21,Budget
2024-03-01,2024-03,USA,Central,Operations,105316.77,61155.27,168725.53,Budget
2024-03-01,2024-03,USA,East,Operations,97342.05,64135.18,160435.66,Budget
2024-03-01,2024-03,USA,International,Operations,77760.05,47827.92,128490.57,Budget
2024-03-01,2024-03,USA,West,G&A,59409.73,32590.86,92770.25,Budget
2024-03-01,2024-03,USA,Central,G&A,41995.08,26075.63,72107.41,Budget
2024-03-01,2024-03,USA,East,G&A,43526.92,27782.22,70715.88,Budget
2024-03-01,2024-03,USA,International,G&A,35315.17,23291.46,58472.52,Budget
2024-03-01,2024-03,USA,West,Technology,99006.81,60427.42,156757.37,Budget
2024-03-01,2024-03,USA,Central,Technology,107733.25,62650.18,170540.57,Budget
2024-03-01,2024-03,USA,East,Technology,90001.07,59053.33,151089.49,Budget
2024-03-01,2024-03,USA,International,Technology,78757.59,46117.38,123796.29,Budget
2024-03-01,2024-03,UK,West,Sales,62683.74,36694.75,104779.46,Budget
2024-03-01,2024-03,UK,Central,Sales,50333.7,27089.69,75705.13,Budget
2024-03-01,2024-03,UK,East,Sales,47969.79,30588.61,81108.63,Budget
2024-03-01,2024-03,UK,International,Sales,39035.44,29141.49,66972.38,Budget
2024-03-01,2024-03,UK,West,Marketing,43150.39,27452.38,71077.38,Budget
2024-03-01,2024-03,UK,Central,Marketing,35026.32,26308.94,60072.8,Budget
2024-03-01,2024-03,UK,East,Marketing,29432.59,22497.95,55615.39,Budget
2024-03-01,2024-03,UK,International,Marketing,31697.65,16782.98,46402.92,Budget
2024-03-01,2024-03,UK,West,Operations,83888.31,48914.79,129308.25,Budget
2024-03-01,2024-03,UK,Central,Operations,65413.98,41744.02,117202.03,Budget
2024-03-01,2024-03,UK,East,Operations,76560.51,45470.01,123695.23,Budget
2024-03-01,2024-03,UK,International,Operations,55722.8,30813.74,87470.49,Budget
2024-03-01,2024-03,UK,West,G&A,33471.52,19408.8,54690.35,Budget
2024-03-01,2024-03,UK,Central,G&A,30427.05,18117.54,50062.63,Budget
2024-03-01,2024-03,UK,East,G&A,25450.52,17308.22,43042.45,Budget
2024-03-01,2024-03,UK,International,G&A,22261.79,14082.83,34594.65,Budget
2024-03-01,2024-03,UK,West,Technology,69828.66,44822.84,111632.59,Budget
2024-03-01,2024-03,UK,Central,Technology,64996.32,37364.4,100909.84,Budget
2024-03-01,2024-03,UK,East,Technology,57701.67,35748.35,94075.8,Budget
2024-03-01,2024-03,UK,International,Technology,53079.43,29253.41,84877.28,Budget
2024-04-01,2024-04,Canada,West,Sales,69833.41,48884.88,119041.35,Budget
2024-04-01,2024-04,Canada,Central,Sales,61955.75,37773.52,102893.56,Budget
2024-04-01,2024-04,Canada,East,Sales,58599.48,36038.13,94907.14,Budget
2024-04-01,2024-04,Canada,International,Sales,49432.59,25782.17,73604.78,Budget
2024-04-01,2024-04,Canada,West,Marketing,45668.1,33651.53,80337.91,Budget
2024-04-01,2024-04,Canada,Central,Marketing,40022.79,29051.86,66967.1,Budget
2024-04-01,2024-04,Canada,East,Marketing,40674.0,22164.99,63779.01,Budget
2024-04-01,2024-04,Canada,International,Marketing,34290.47,21243.81,54229.05,Budget
2024-04-01,2024-04,Canada,West,Operations,100151.72,54025.83,155835.91,Budget
2024-04-01,2024-04,Canada,Central,Operations,85643.04,50477.75,135630.51,Budget
2024-04-01,2024-04,Canada,East,Operations,74202.07,49931.2,125353.17,Budget
2024-04-01,2024-04,Canada,International,Operations,66130.52,39262.77,108662.02,Budget
2024-04-01,2024-04,Canada,West,G&A,39943.05,22591.32,64005.77,Budget
2024-04-01,2024-04,Canada,Central,G&A,32376.73,21801.92,54096.23,Budget
2024-04-01,2024-04,Canada,East,G&A,31798.63,18975.38,48375.05,Budget
2024-04-01,2024-04,Canada,International,G&A,27551.63,17275.82,42923.47,Budget
2024-04-01,2024-04,Canada,West,Technology,81595.99,54881.72,134559.85,Budget
2024-04-01,2024-04,Canada,Central,Technology,78238.55,45150.61,118220.02,Budget
2024-04-01,2024-04,Canada,East,Technology,72454.12,45491.02,111072.42,Budget
2024-04-01,2024-04,Canada,International,Technology,63910.58,37370.89,101509.44,Budget
2024-04-01,2024-04,USA,West,Sales,95800.16,67046.37,161323.85,Budget
2024-04-01,2024-04,USA,Central,Sales,82208.93,50204.99,140087.03,Budget
2024-04-01,2024-04,USA,East,Sales,75924.73,54174.53,130422.59,Budget
2024-04-01,2024-04,USA,International,Sales,63929.44,39281.21,104420.68,Budget
2024-04-01,2024-04,USA,West,Marketing,56906.14,41568.26,105524.52,Budget
2024-04-01,2024-04,USA,Central,Marketing,59851.03,31820.09,91650.0,Budget
2024-04-01,2024-04,USA,East,Marketing,59445.18,33392.93,84409.84,Budget
2024-04-01,2024-04,USA,International,Marketing,56679.82,26149.14,83583.69,Budget
2024-04-01,2024-04,USA,West,Operations,117259.08,74492.65,192796.39,Budget
2024-04-01,2024-04,USA,Central,Operations,117420.05,61189.42,184850.96,Budget
2024-04-01,2024-04,USA,East,Operations,101141.76,68348.68,171671.64,Budget
2024-04-01,2024-04,USA,International,Operations,81718.12,55857.75,134282.51,Budget
2024-04-01,2024-04,USA,West,G&A,56235.66,34677.3,88288.28,Budget
2024-04-01,2024-04,USA,Central,G&A,44437.98,28967.37,78091.74,Budget
2024-04-01,2024-04,USA,East,G&A,46492.4,29552.37,71565.4,Budget
2024-04-01,2024-04,USA,International,G&A,33986.67,24095.95,62870.48,Budget
2024-04-01,2024-04,USA,West,Technology,104545.84,76044.01,191228.8,Budget
2024-04-01,2024-04,USA,Central,Technology,95018.77,61074.71,155407.13,Budget
2024-04-01,2024-04,USA,East,Technology,79797.53,61556.89,148294.71,Budget
2024-04-01,2024-04,USA,International,Technology,76225.61,53288.54,127155.34,Budget
2024-04-01,2024-04,UK,West,Sales,60706.06,39420.89,103377.88,Budget
2024-04-01,2024-04,UK,Central,Sales,50750.81,34995.54,85477.22,Budget
2024-04-01,2024-04,UK,East,Sales,53025.24,30971.12,87057.47,Budget
2024-04-01,2024-04,UK,International,Sales,42891.9,27094.88,64688.44,Budget
2024-04-01,2024-04,UK,West,Marketing,42434.56,28322.13,67999.15,Budget
2024-04-01,2024-04,UK,Central,Marketing,33464.06,21838.96,53805.3,Budget
2024-04-01,2024-04,UK,East,Marketing,33590.19,22049.93,52172.62,Budget
2024-04-01,2024-04,UK,International,Marketing,30171.9,18273.78,48158.23,Budget
2024-04-01,2024-04,UK,West,Operations,77892.49,50815.55,140164.41,Budget
2024-04-01,2024-04,UK,Central,Operations,60950.61,39805.41,99643.14,Budget
2024-04-01,2024-04,UK,East,Operations,63888.52,38284.61,101270.58,Budget
2024-04-01,2024-04,UK,International,Operations,55905.92,32609.92,89951.63,Budget
2024-04-01,2024-04,UK,West,G&A,32601.17,16994.04,48485.19,Budget
2024-04-01,2024-04,UK,Central,G&A,27633.94,16264.66,44780.4,Budget
2024-04-01,2024-04,UK,East,G&A,27759.94,14710.29,43136.65,Budget
2024-04-01,2024-04,UK,International,G&A,22824.45,13527.18,37683.96,Budget
2024-04-01,2024-04,UK,West,Technology,78910.67,49307.92,126424.16,Budget
2024-04-01,2024-04,UK,Central,Technology,56716.3,34598.2,88806.26,Budget
2024-04-01,2024-04,UK,East,Technology,62147.84,34263.03,94871.74,Budget
2024-04-01,2024-04,UK,International,Technology,41603.32,34995.43,75065.63,Budget
2024-05-01,2024-05,Canada,West,Sales,71301.04,44814.72,115149.38,Budget
2024-05-01,2024-05,Canada,Central,Sales,57622.93,38494.85,100362.62,Budget
2024-05-01,2024-05,Canada,East,Sales,57181.11,36726.3,93020.39,Budget
2024-05-01,2024-05,Canada,International,Sales,45777.8,34518.63,75853.5,Budget
2024-05-01,2024-05,Canada,West,Marketing,47128.96,34836.6,80347.93,Budget
2024-05-01,2024-05,Canada,Central,Marketing,43092.3,25839.22,68349.06,Budget
2024-05-01,2024-05,Canada,East,Marketing,42700.19,27814.04,70042.46,Budget
2024-05-01,2024-05,Canada,International,Marketing,37959.56,22560.53,61122.96,Budget
2024-05-01,2024-05,Canada,West,Operations,87100.2,54862.77,147684.71,Budget
2024-05-01,2024-05,Canada,Central,Operations,90814.93,52547.92,143799.95,Budget
2024-05-01,2024-05,Canada,East,Operations,83157.2,50052.11,136494.18,Budget
2024-05-01,2024-05,Canada,International,Operations,69724.09,43217.09,109413.76,Budget
2024-05-01,2024-05,Canada,West,G&A,37585.91,21315.66,57197.55,Budget
2024-05-01,2024-05,Canada,Central,G&A,32575.6,18085.86,53225.6,Budget
2024-05-01,2024-05,Canada,East,G&A,32193.17,17474.93,48684.37,Budget
2024-05-01,2024-05,Canada,International,G&A,30201.15,16673.73,48844.98,Budget
2024-05-01,2024-05,Canada,West,Technology,84798.96,44615.28,132228.5,Budget
2024-05-01,2024-05,Canada,Central,Technology,66180.04,39833.72,110832.79,Budget
2024-05-01,2024-05,Canada,East,Technology,73104.26,44331.62,118874.67,Budget
2024-05-01,2024-05,Canada,International,Technology,59348.37,39592.09,99035.58,Budget
2024-05-01,2024-05,USA,West,Sales,91770.93,65383.15,157220.66,Budget
2024-05-01,2024-05,USA,Central,Sales,79838.43,54651.74,131141.58,Budget
2024-05-01,2024-05,USA,East,Sales,80086.44,39826.79,123452.59,Budget
2024-05-01,2024-05,USA,International,Sales,62990.1,35154.4,94955.94,Budget
2024-05-01,2024-05,USA,West,Marketing,69782.59,43732.27,113379.19,Budget
2024-05-01,2024-05,USA,Central,Marketing,54078.39,35911.15,89390.43,Budget
2024-05-01,2024-05,USA,East,Marketing,56878.72,29054.49,90842.17,Budget
2024-05-01,2024-05,USA,International,Marketing,51718.03,28631.52,81561.59,Budget
2024-05-01,2024-05,USA,West,Operations,128014.0,72915.45,194829.51,Budget
2024-05-01,2024-05,USA,Central,Operations,101915.7,60895.75,160358.44,Budget
2024-05-01,2024-05,USA,East,Operations,111963.96,62834.16,172863.57,Budget
2024-05-01,2024-05,USA,International,Operations,85925.1,44870.68,139287.86,Budget
2024-05-01,2024-05,USA,West,G&A,49468.86,34924.66,81489.2,Budget
2024-05-01,2024-05,USA,Central,G&A,46826.68,32608.32,81737.67,Budget
2024-05-01,2024-05,USA,East,G&A,47879.67,25226.77,74713.25,Budget
2024-05-01,2024-05,USA,International,G&A,39170.11,21437.19,57625.88,Budget
2024-05-01,2024-05,USA,West,Technology,127167.96,77631.27,202424.08,Budget
2024-05-01,2024-05,USA,Central,Technology,97735.96,65144.36,159629.92,Budget
2024-05-01,2024-05,USA,East,Technology,100723.74,61330.56,156417.95,Budget
2024-05-01,2024-05,USA,International,Technology,82669.04,40063.38,130131.12,Budget
2024-05-01,2024-05,UK,West,Sales,61149.96,32858.84,99592.19,Budget
2024-05-01,2024-05,UK,Central,Sales,57528.21,35799.84,92273.33,Budget
2024-05-01,2024-05,UK,East,Sales,50146.35,36065.54,85096.22,Budget
2024-05-01,2024-05,UK,International,Sales,45427.86,24595.5,70875.87,Budget
2024-05-01,2024-05,UK,West,Marketing,49318.32,26162.1,73368.14,Budget
2024-05-01,2024-05,UK,Central,Marketing,37524.62,23770.59,62940.08,Budget
2024-05-01,2024-05,UK,East,Marketing,34403.28,20547.11,55984.02,Budget
2024-05-01,2024-05,UK,International,Marketing,31920.35,18626.64,50941.71,Budget
2024-05-01,2024-05,UK,West,Operations,69847.14,50185.84,120669.53,Budget
2024-05-01,2024-05,UK,Central,Operations,65835.61,43868.93,111532.46,Budget
2024-05-01,2024-05,UK,East,Operations,73882.21,47259.33,109372.37,Budget
2024-05-01,2024-05,UK,International,Operations,57753.0,36411.13,94773.99,Budget
2024-05-01,2024-05,UK,West,G&A,32766.15,21464.14,52368.41,Budget
2024-05-01,2024-05,UK,Central,G&A,32598.41,16040.4,48441.59,Budget
2024-05-01,2024-05,UK,East,G&A,28463.73,15514.0,46708.15,Budget
2024-05-01,2024-05,UK,International,G&A,21565.7,13635.12,35653.16,Budget
2024-05-01,2024-05,UK,West,Technology,73459.54,46041.92,124995.27,Budget
2024-05-01,2024-05,UK,Central,Technology,57460.71,39391.46,100601.05,Budget
2024-05-01,2024-05,UK,East,Technology,57392.89,32028.75,88488.62,Budget
2024-05-01,2024-05,UK,International,Technology,46504.38,28584.01,78784.36,Budget
2024-06-01,2024-06,Canada,West,Sales,71068.52,47177.97,122753.71,Budget
2024-06-01,2024-06,Canada,Central,Sales,57476.51,37019.53,96160.22,Budget
2024-06-01,2024-06,Canada,East,Sales,56181.09,36673.69,87632.78,Budget
2024-06-01,2024-06,Canada,International,Sales,46673.09,27538.91,75940.29,Budget
2024-06-01,2024-06,Canada,West,Marketing,51891.0,27852.58,79243.13,Budget
