month_start,period,entity,region,product,customer_segment,units,unit_price,revenue,cogs,gross_profit,scenario
2024-05-01,2024-05,USA,International,Enterprise,SMB,1472.65,421.3,620423.44,211889.05,408534.39,Actual
2024-05-01,2024-05,USA,International,Enterprise,Mid-Market,992.1,430.12,426722.03,146128.48,280593.55,Actual
2024-05-01,2024-05,USA,International,Enterprise,Enterprise,828.75,396.15,328310.39,112668.64,215641.75,Actual
2024-05-01,2024-05,UK,West,Core,SMB,1190.83,118.57,141196.45,60253.19,80943.27,Actual
2024-05-01,2024-05,UK,West,Core,Mid-Market,1019.58,116.93,119224.22,50083.6,69140.62,Actual
2024-05-01,2024-05,UK,West,Core,Enterprise,621.73,124.14,77182.27,32216.91,44965.35,Actual
2024-05-01,2024-05,UK,West,Plus,SMB,1433.62,216.52,310413.49,116104.34,194309.15,Actual
2024-05-01,2024-05,UK,West,Plus,Mid-Market,950.32,225.78,214566.78,79800.06,134766.71,Actual
2024-05-01,2024-05,UK,West,Plus,Enterprise,745.08,217.48,162037.21,57924.09,104113.12,Actual
2024-05-01,2024-05,UK,West,Enterprise,SMB,1255.83,405.14,508791.08,173164.91,335626.17,Actual
2024-05-01,2024-05,UK,West,Enterprise,Mid-Market,915.81,431.67,395325.31,134043.36,261281.95,Actual
2024-05-01,2024-05,UK,West,Enterprise,Enterprise,698.48,428.26,299132.66,104646.13,194486.53,Actual
2024-05-01,2024-05,UK,Central,Core,SMB,1142.39,117.22,133915.41,53251.19,80664.21,Actual
2024-05-01,2024-05,UK,Central,Core,Mid-Market,831.87,117.78,97976.1,41282.12,56693.97,Actual
2024-05-01,2024-05,UK,Central,Core,Enterprise,599.11,122.48,73377.25,30251.71,43125.54,Actual
2024-05-01,2024-05,UK,Central,Plus,SMB,1139.01,227.81,259482.89,99614.65,159868.24,Actual
2024-05-01,2024-05,UK,Central,Plus,Mid-Market,875.95,216.03,189229.19,70541.08,118688.11,Actual
2024-05-01,2024-05,UK,Central,Plus,Enterprise,574.2,216.43,124273.34,48294.43,75978.91,Actual
2024-05-01,2024-05,UK,Central,Enterprise,SMB,1123.92,402.99,452931.97,162165.65,290766.33,Actual
2024-05-01,2024-05,UK,Central,Enterprise,Mid-Market,902.71,402.27,363134.82,121829.24,241305.58,Actual
2024-05-01,2024-05,UK,Central,Enterprise,Enterprise,621.59,441.48,274418.43,90200.58,184217.85,Actual
2024-05-01,2024-05,UK,East,Core,SMB,1171.9,125.04,146532.01,60382.76,86149.25,Actual
2024-05-01,2024-05,UK,East,Core,Mid-Market,817.61,116.27,95062.42,39682.51,55379.91,Actual
2024-05-01,2024-05,UK,East,Core,Enterprise,583.61,122.37,71418.55,30976.82,40441.73,Actual
2024-05-01,2024-05,UK,East,Plus,SMB,1021.96,207.02,211562.69,80342.58,131220.1,Actual
2024-05-01,2024-05,UK,East,Plus,Mid-Market,855.81,221.65,189685.94,71374.25,118311.69,Actual
2024-05-01,2024-05,UK,East,Plus,Enterprise,591.16,230.0,135967.99,52259.54,83708.45,Actual
2024-05-01,2024-05,UK,East,Enterprise,SMB,1054.55,413.7,436265.37,147574.4,288690.97,Actual
2024-05-01,2024-05,UK,East,Enterprise,Mid-Market,945.66,417.69,394991.79,134217.46,260774.33,Actual
2024-05-01,2024-05,UK,East,Enterprise,Enterprise,562.73,433.85,244140.59,87888.26,156252.34,Actual
2024-05-01,2024-05,UK,International,Core,SMB,948.38,120.3,114088.72,47970.14,66118.58,Actual
2024-05-01,2024-05,UK,International,Core,Mid-Market,569.83,122.68,69908.36,29479.69,40428.67,Actual
2024-05-01,2024-05,UK,International,Core,Enterprise,509.79,117.44,59869.13,24855.02,35014.11,Actual
2024-05-01,2024-05,UK,International,Plus,SMB,885.29,226.74,200732.11,75411.47,125320.64,Actual
2024-05-01,2024-05,UK,International,Plus,Mid-Market,821.46,222.84,183057.61,66899.72,116157.88,Actual
2024-05-01,2024-05,UK,International,Plus,Enterprise,487.83,215.7,105224.65,37353.07,67871.58,Actual
2024-05-01,2024-05,UK,International,Enterprise,SMB,1032.52,428.86,442804.46,152961.8,289842.65,Actual
2024-05-01,2024-05,UK,International,Enterprise,Mid-Market,713.46,402.59,287229.48,96241.15,190988.33,Actual
2024-05-01,2024-05,UK,International,Enterprise,Enterprise,526.09,406.75,213990.76,67230.75,146760.01,Actual
2024-06-01,2024-06,Canada,West,Core,SMB,1545.74,119.49,184699.87,77889.43,106810.44,Actual
2024-06-01,2024-06,Canada,West,Core,Mid-Market,1281.61,122.3,156735.42,66339.91,90395.51,Actual
2024-06-01,2024-06,Canada,West,Core,Enterprise,928.8,114.53,106377.2,45354.74,61022.46,Actual
2024-06-01,2024-06,Canada,West,Plus,SMB,1653.25,211.82,350190.32,127072.61,223117.72,Actual
2024-06-01,2024-06,Canada,West,Plus,Mid-Market,1138.76,215.63,245556.03,95420.37,150135.66,Actual
2024-06-01,2024-06,Canada,West,Plus,Enterprise,806.05,214.35,172774.49,64449.61,108324.87,Actual
2024-06-01,2024-06,Canada,West,Enterprise,SMB,1715.23,420.16,720679.12,243713.24,476965.88,Actual
2024-06-01,2024-06,Canada,West,Enterprise,Mid-Market,1200.38,436.28,523699.64,174056.0,349643.64,Actual
2024-06-01,2024-06,Canada,West,Enterprise,Enterprise,936.94,422.65,395998.91,133991.66,262007.24,Actual
2024-06-01,2024-06,Canada,Central,Core,SMB,1642.89,116.2,190903.43,79328.69,111574.74,Actual
2024-06-01,2024-06,Canada,Central,Core,Mid-Market,949.24,123.43,117164.22,51702.67,65461.55,Actual
2024-06-01,2024-06,Canada,Central,Core,Enterprise,835.63,124.41,103957.46,43403.28,60554.18,Actual
2024-06-01,2024-06,Canada,Central,Plus,SMB,1328.99,208.97,277719.95,111979.17,165740.78,Actual
2024-06-01,2024-06,Canada,Central,Plus,Mid-Market,1092.58,216.75,236820.39,93577.17,143243.22,Actual
2024-06-01,2024-06,Canada,Central,Plus,Enterprise,679.78,222.68,151376.93,57225.33,94151.6,Actual
2024-06-01,2024-06,Canada,Central,Enterprise,SMB,1438.94,419.2,603202.67,196161.83,407040.84,Actual
2024-06-01,2024-06,Canada,Central,Enterprise,Mid-Market,1059.44,433.22,458965.59,155911.53,303054.06,Actual
2024-06-01,2024-06,Canada,Central,Enterprise,Enterprise,782.86,406.83,318488.27,108200.7,210287.57,Actual
2024-06-01,2024-06,Canada,East,Core,SMB,1235.57,122.69,151590.72,63728.25,87862.47,Actual
2024-06-01,2024-06,Canada,East,Core,Mid-Market,1055.65,123.92,130811.35,56080.71,74730.64,Actual
2024-06-01,2024-06,Canada,East,Core,Enterprise,715.59,116.41,83299.74,34982.97,48316.77,Actual
2024-06-01,2024-06,Canada,East,Plus,SMB,1245.08,217.73,271090.1,101856.77,169233.33,Actual
2024-06-01,2024-06,Canada,East,Plus,Mid-Market,921.99,207.08,190927.45,71098.17,119829.28,Actual
2024-06-01,2024-06,Canada,East,Plus,Enterprise,711.13,211.1,150120.28,57072.55,93047.74,Actual
2024-06-01,2024-06,Canada,East,Enterprise,SMB,1498.25,432.89,648580.17,231390.14,417190.03,Actual
2024-06-01,2024-06,Canada,East,Enterprise,Mid-Market,1031.72,434.71,448500.39,149178.21,299322.18,Actual
2024-06-01,2024-06,Canada,East,Enterprise,Enterprise,664.19,385.49,256038.32,90150.76,165887.57,Actual
2024-06-01,2024-06,Canada,International,Core,SMB,1230.15,118.01,145168.38,60506.21,84662.17,Actual
2024-06-01,2024-06,Canada,International,Core,Mid-Market,791.65,121.38,96088.52,41719.15,54369.37,Actual
2024-06-01,2024-06,Canada,International,Core,Enterprise,507.5,121.47,61648.1,25677.29,35970.81,Actual
2024-06-01,2024-06,Canada,International,Plus,SMB,1105.13,223.03,246476.44,93132.23,153344.21,Actual
2024-06-01,2024-06,Canada,International,Plus,Mid-Market,835.48,218.59,182625.43,71417.79,111207.63,Actual
2024-06-01,2024-06,Canada,International,Plus,Enterprise,609.48,221.46,134972.12,49333.81,85638.3,Actual
2024-06-01,2024-06,Canada,International,Enterprise,SMB,1062.03,431.32,458076.22,155922.05,302154.18,Actual
2024-06-01,2024-06,Canada,International,Enterprise,Mid-Market,886.91,442.26,392242.11,137517.64,254724.46,Actual
2024-06-01,2024-06,Canada,International,Enterprise,Enterprise,594.12,413.56,245703.24,77139.46,168563.78,Actual
2024-06-01,2024-06,USA,West,Core,SMB,2096.73,118.83,249147.05,105867.22,143279.83,Actual
2024-06-01,2024-06,USA,West,Core,Mid-Market,1614.76,118.85,191909.33,76299.23,115610.1,Actual
2024-06-01,2024-06,USA,West,Core,Enterprise,1058.37,121.72,128820.27,56889.67,71930.61,Actual
2024-06-01,2024-06,USA,West,Plus,SMB,2108.78,222.16,468494.15,183114.8,285379.35,Actual
2024-06-01,2024-06,USA,West,Plus,Mid-Market,1528.84,222.42,340045.24,126346.67,213698.57,Actual
2024-06-01,2024-06,USA,West,Plus,Enterprise,1223.6,221.0,270415.62,103677.99,166737.64,Actual
2024-06-01,2024-06,USA,West,Enterprise,SMB,1992.3,428.91,854513.81,308705.14,545808.67,Actual
2024-06-01,2024-06,USA,West,Enterprise,Mid-Market,1503.07,415.72,624853.96,213926.5,410927.46,Actual
2024-06-01,2024-06,USA,West,Enterprise,Enterprise,1216.42,412.95,502322.23,156274.0,346048.23,Actual
2024-06-01,2024-06,USA,Central,Core,SMB,2049.1,122.74,251501.99,100107.56,151394.42,Actual
2024-06-01,2024-06,USA,Central,Core,Mid-Market,1352.55,125.65,169941.43,74475.51,95465.92,Actual
2024-06-01,2024-06,USA,Central,Core,Enterprise,1069.88,119.37,127707.32,53770.61,73936.71,Actual
2024-06-01,2024-06,USA,Central,Plus,SMB,1828.78,227.45,415950.26,153908.0,262042.26,Actual
2024-06-01,2024-06,USA,Central,Plus,Mid-Market,1330.0,226.67,301468.68,114405.64,187063.04,Actual
2024-06-01,2024-06,USA,Central,Plus,Enterprise,1104.9,215.57,238180.22,90359.75,147820.48,Actual
2024-06-01,2024-06,USA,Central,Enterprise,SMB,1711.76,420.09,719098.58,233648.66,485449.92,Actual
2024-06-01,2024-06,USA,Central,Enterprise,Mid-Market,1366.19,401.9,549075.24,190571.95,358503.3,Actual
2024-06-01,2024-06,USA,Central,Enterprise,Enterprise,1052.2,398.2,418985.59,148155.66,270829.92,Actual
2024-06-01,2024-06,USA,East,Core,SMB,2106.52,120.17,253131.06,104270.24,148860.82,Actual
2024-06-01,2024-06,USA,East,Core,Mid-Market,1655.72,115.25,190824.59,80194.67,110629.92,Actual
2024-06-01,2024-06,USA,East,Core,Enterprise,958.98,124.84,119721.55,50825.72,68895.84,Actual
2024-06-01,2024-06,USA,East,Plus,SMB,1685.7,213.72,360270.8,135499.01,224771.79,Actual
2024-06-01,2024-06,USA,East,Plus,Mid-Market,1241.77,220.32,273581.62,102201.38,171380.24,Actual
2024-06-01,2024-06,USA,East,Plus,Enterprise,832.4,228.28,190023.31,71130.77,118892.54,Actual
2024-06-01,2024-06,USA,East,Enterprise,SMB,1577.61,417.88,659252.98,224605.77,434647.21,Actual
2024-06-01,2024-06,USA,East,Enterprise,Mid-Market,1161.87,424.18,492839.52,162301.42,330538.11,Actual
2024-06-01,2024-06,USA,East,Enterprise,Enterprise,1074.8,426.6,458513.13,154024.2,304488.93,Actual
2024-06-01,2024-06,USA,International,Core,SMB,1390.37,119.62,166319.46,71138.35,95181.11,Actual
2024-06-01,2024-06,USA,International,Core,Mid-Market,1135.0,119.22,135312.47,56930.76,78381.72,Actual
2024-06-01,2024-06,USA,International,Core,Enterprise,757.66,118.76,89983.41,35428.18,54555.23,Actual
2024-06-01,2024-06,USA,International,Plus,SMB,1593.69,221.97,353753.87,131307.28,222446.59,Actual
2024-06-01,2024-06,USA,International,Plus,Mid-Market,1310.07,220.57,288968.88,106394.86,182574.02,Actual
2024-06-01,2024-06,USA,International,Plus,Enterprise,850.69,222.63,189386.19,72818.65,116567.54,Actual
2024-06-01,2024-06,USA,International,Enterprise,SMB,1428.15,425.68,607931.35,205073.52,402857.83,Actual
2024-06-01,2024-06,USA,International,Enterprise,Mid-Market,1187.9,396.0,470405.8,157856.19,312549.61,Actual
2024-06-01,2024-06,USA,International,Enterprise,Enterprise,905.81,410.33,371683.92,124083.27,247600.64,Actual
2024-06-01,2024-06,UK,West,Core,SMB,1290.23,115.63,149185.57,58506.95,90678.62,Actual
2024-06-01,2024-06,UK,West,Core,Mid-Market,1010.39,120.49,121740.86,51050.62,70690.24,Actual
2024-06-01,2024-06,UK,West,Core,Enterprise,712.21,120.15,85575.91,37044.77,48531.14,Actual
2024-06-01,2024-06,UK,West,Plus,SMB,1317.8,216.21,284923.57,107357.83,177565.75,Actual
2024-06-01,2024-06,UK,West,Plus,Mid-Market,1077.09,229.32,246996.97,92090.14,154906.83,Actual
2024-06-01,2024-06,UK,West,Plus,Enterprise,726.27,222.23,161400.74,59505.97,101894.77,Actual
2024-06-01,2024-06,UK,West,Enterprise,SMB,1340.38,401.53,538204.94,173278.14,364926.8,Actual
2024-06-01,2024-06,UK,West,Enterprise,Mid-Market,1059.58,415.16,439898.41,150473.08,289425.32,Actual
2024-06-01,2024-06,UK,West,Enterprise,Enterprise,719.53,407.7,293351.69,99604.16,193747.52,Actual
2024-06-01,2024-06,UK,Central,Core,SMB,1048.85,125.01,131114.52,52827.98,78286.54,Actual
2024-06-01,2024-06,UK,Central,Core,Mid-Market,881.09,116.25,102424.94,43754.63,58670.3,Actual
2024-06-01,2024-06,UK,Central,Core,Enterprise,609.96,118.13,72056.81,31038.49,41018.31,Actual
2024-06-01,2024-06,UK,Central,Plus,SMB,1166.38,223.41,260581.75,96105.91,164475.84,Actual
2024-06-01,2024-06,UK,Central,Plus,Mid-Market,794.51,220.71,175355.21,65997.59,109357.62,Actual
2024-06-01,2024-06,UK,Central,Plus,Enterprise,657.98,219.47,144408.29,55212.76,89195.53,Actual
2024-06-01,2024-06,UK,Central,Enterprise,SMB,1012.52,443.79,449351.2,152026.63,297324.58,Actual
2024-06-01,2024-06,UK,Central,Enterprise,Mid-Market,945.06,409.47,386971.12,132785.93,254185.19,Actual
2024-06-01,2024-06,UK,Central,Enterprise,Enterprise,561.27,425.7,238930.91,80368.97,158561.95,Actual
2024-06-01,2024-06,UK,East,Core,SMB,1108.04,122.51,135749.45,54906.58,80842.87,Actual
2024-06-01,2024-06,UK,East,Core,Mid-Market,803.79,121.65,97778.22,43651.87,54126.35,Actual
2024-06-01,2024-06,UK,East,Core,Enterprise,588.67,122.13,71893.57,30098.4,41795.17,Actual
2024-06-01,2024-06,UK,East,Plus,SMB,1277.23,208.47,266261.74,101466.67,164795.07,Actual
2024-06-01,2024-06,UK,East,Plus,Mid-Market,739.77,203.46,150511.6,57704.8,92806.8,Actual
2024-06-01,2024-06,UK,East,Plus,Enterprise,601.89,218.12,131284.69,49729.25,81555.44,Actual
2024-06-01,2024-06,UK,East,Enterprise,SMB,1379.47,416.75,574888.56,198453.41,376435.15,Actual
2024-06-01,2024-06,UK,East,Enterprise,Mid-Market,806.18,423.72,341594.68,115312.12,226282.56,Actual
2024-06-01,2024-06,UK,East,Enterprise,Enterprise,575.7,442.92,254988.0,89757.64,165230.37,Actual
2024-06-01,2024-06,UK,International,Core,SMB,941.1,111.7,105125.38,43674.47,61450.91,Actual
2024-06-01,2024-06,UK,International,Core,Mid-Market,870.94,119.17,103789.3,45034.23,58755.07,Actual
2024-06-01,2024-06,UK,International,Core,Enterprise,559.09,120.79,67530.98,27646.71,39884.27,Actual
2024-06-01,2024-06,UK,International,Plus,SMB,749.55,224.52,168285.58,62385.45,105900.13,Actual
2024-06-01,2024-06,UK,International,Plus,Mid-Market,726.18,211.75,153769.5,57967.46,95802.04,Actual
2024-06-01,2024-06,UK,International,Plus,Enterprise,502.61,221.77,111466.17,40940.52,70525.65,Actual
2024-06-01,2024-06,UK,International,Enterprise,SMB,1020.05,412.48,420750.78,135869.01,284881.76,Actual
2024-06-01,2024-06,UK,International,Enterprise,Mid-Market,709.84,420.43,298441.65,101959.01,196482.64,Actual
2024-06-01,2024-06,UK,International,Enterprise,Enterprise,555.89,417.02,231815.63,78534.47,153281.16,Actual
2024-07-01,2024-07,Canada,West,Core,SMB,1417.44,122.95,174279.88,73602.28,100677.6,Actual
2024-07-01,2024-07,Canada,West,Core,Mid-Market,1155.7,113.14,130759.13,57298.6,73460.53,Actual
2024-07-01,2024-07,Canada,West,Core,Enterprise,754.9,117.87,88981.05,37773.8,51207.25,Actual
2024-07-01,2024-07,Canada,West,Plus,SMB,1405.83,210.14,295424.42,105108.17,190316.25,Actual
2024-07-01,2024-07,Canada,West,Plus,Mid-Market,1264.86,216.4,273717.62,113146.89,160570.73,Actual
2024-07-01,2024-07,Canada,West,Plus,Enterprise,770.53,213.92,164829.5,61572.8,103256.69,Actual
2024-07-01,2024-07,Canada,West,Enterprise,SMB,1584.88,414.08,656261.35,227227.73,429033.62,Actual
2024-07-01,2024-07,Canada,West,Enterprise,Mid-Market,1102.26,402.59,443760.36,142739.16,301021.2,Actual
2024-07-01,2024-07,Canada,West,Enterprise,Enterprise,688.21,413.47,284553.75,95874.7,188679.06,Actual
2024-07-01,2024-07,Canada,Central,Core,SMB,1283.58,124.48,159774.67,69577.58,90197.08,Actual
2024-07-01,2024-07,Canada,Central,Core,Mid-Market,1012.04,113.54,114909.29,47441.39,67467.9,Actual
2024-07-01,2024-07,Canada,Central,Core,Enterprise,693.0,117.63,81520.24,33521.83,47998.4,Actual
2024-07-01,2024-07,Canada,Central,Plus,SMB,1281.19,217.45,278593.98,103847.25,174746.73,Actual
2024-07-01,2024-07,Canada,Central,Plus,Mid-Market,1057.23,222.38,235104.42,86898.98,148205.44,Actual
2024-07-01,2024-07,Canada,Central,Plus,Enterprise,801.95,213.53,171240.94,61913.37,109327.57,Actual
2024-07-01,2024-07,Canada,Central,Enterprise,SMB,1393.05,409.7,570731.71,195919.17,374812.54,Actual
2024-07-01,2024-07,Canada,Central,Enterprise,Mid-Market,839.93,437.54,367507.46,127472.68,240034.78,Actual
2024-07-01,2024-07,Canada,Central,Enterprise,Enterprise,640.55,401.37,257095.16,91797.66,165297.51,Actual
2024-07-01,2024-07,Canada,East,Core,SMB,1208.51,117.0,141392.18,55347.65,86044.53,Actual
2024-07-01,2024-07,Canada,East,Core,Mid-Market,960.18,119.18,114434.27,49094.04,65340.23,Actual
2024-07-01,2024-07,Canada,East,Core,Enterprise,614.13,114.53,70334.49,29940.13,40394.35,Actual
2024-07-01,2024-07,Canada,East,Plus,SMB,1387.7,209.63,290905.09,114130.58,176774.51,Actual
2024-07-01,2024-07,Canada,East,Plus,Mid-Market,990.87,227.21,225131.12,85369.6,139761.51,Actual
2024-07-01,2024-07,Canada,East,Plus,Enterprise,551.99,219.0,120884.64,47397.13,73487.51,Actual
2024-07-01,2024-07,Canada,East,Enterprise,SMB,1192.45,415.11,494998.45,167410.18,327588.27,Actual
2024-07-01,2024-07,Canada,East,Enterprise,Mid-Market,758.75,441.06,334651.97,110704.87,223947.1,Actual
2024-07-01,2024-07,Canada,East,Enterprise,Enterprise,719.51,418.91,301407.92,106345.07,195062.85,Actual
2024-07-01,2024-07,Canada,International,Core,SMB,1116.62,119.15,133050.47,54383.28,78667.19,Actual
2024-07-01,2024-07,Canada,International,Core,Mid-Market,885.02,113.26,100233.08,42913.61,57319.47,Actual
2024-07-01,2024-07,Canada,International,Core,Enterprise,531.14,124.51,66131.32,27909.56,38221.76,Actual
2024-07-01,2024-07,Canada,International,Plus,SMB,1137.22,220.54,250804.0,90295.18,160508.82,Actual
2024-07-01,2024-07,Canada,International,Plus,Mid-Market,774.63,224.44,173856.77,66395.88,107460.89,Actual
2024-07-01,2024-07,Canada,International,Plus,Enterprise,637.36,222.66,141915.81,52364.04,89551.77,Actual
2024-07-01,2024-07,Canada,International,Enterprise,SMB,1012.62,421.3,426612.21,134978.72,291633.5,Actual
2024-07-01,2024-07,Canada,International,Enterprise,Mid-Market,943.29,425.57,401432.14,141511.15,259920.99,Actual
2024-07-01,2024-07,Canada,International,Enterprise,Enterprise,508.71,435.68,221633.64,80400.11,141233.54,Actual
2024-07-01,2024-07,USA,West,Core,SMB,1876.99,122.78,230451.6,96792.89,133658.7,Actual
2024-07-01,2024-07,USA,West,Core,Mid-Market,1414.97,121.77,172306.74,74178.64,98128.1,Actual
2024-07-01,2024-07,USA,West,Core,Enterprise,1075.76,124.2,133606.49,53308.83,80297.66,Actual
2024-07-01,2024-07,USA,West,Plus,SMB,1847.8,220.9,408181.46,155227.08,252954.38,Actual
2024-07-01,2024-07,USA,West,Plus,Mid-Market,1521.89,225.34,342947.62,132395.68,210551.94,Actual
2024-07-01,2024-07,USA,West,Plus,Enterprise,1207.69,219.19,264710.33,102408.33,162302.0,Actual
2024-07-01,2024-07,USA,West,Enterprise,SMB,2023.94,445.88,902432.65,299347.77,603084.88,Actual
2024-07-01,2024-07,USA,West,Enterprise,Mid-Market,1886.35,420.44,793095.55,258525.19,534570.36,Actual
2024-07-01,2024-07,USA,West,Enterprise,Enterprise,1253.79,421.59,528582.05,184306.76,344275.29,Actual
2024-07-01,2024-07,USA,Central,Core,SMB,2003.7,121.22,242882.04,100198.02,142684.03,Actual
2024-07-01,2024-07,USA,Central,Core,Mid-Market,1513.44,120.0,181617.01,77848.64,103768.37,Actual
2024-07-01,2024-07,USA,Central,Core,Enterprise,813.38,121.61,98914.89,40748.37,58166.52,Actual
2024-07-01,2024-07,USA,Central,Plus,SMB,2066.4,224.11,463106.49,177246.77,285859.71,Actual
2024-07-01,2024-07,USA,Central,Plus,Mid-Market,1458.48,213.41,311253.89,124036.27,187217.62,Actual
2024-07-01,2024-07,USA,Central,Plus,Enterprise,1139.26,222.59,253590.58,100962.17,152628.41,Actual
2024-07-01,2024-07,USA,Central,Enterprise,SMB,1741.92,409.96,714111.63,243096.05,471015.58,Actual
2024-07-01,2024-07,USA,Central,Enterprise,Mid-Market,1452.71,415.04,602925.49,208301.85,394623.63,Actual
2024-07-01,2024-07,USA,Central,Enterprise,Enterprise,1006.79,407.42,410187.27,141634.25,268553.01,Actual
2024-07-01,2024-07,USA,East,Core,SMB,1853.54,120.62,223568.86,97145.9,126422.97,Actual
2024-07-01,2024-07,USA,East,Core,Mid-Market,1203.78,121.68,146481.24,59362.18,87119.06,Actual
2024-07-01,2024-07,USA,East,Core,Enterprise,850.36,117.73,100111.86,40858.66,59253.2,Actual
2024-07-01,2024-07,USA,East,Plus,SMB,1657.76,218.59,362363.89,141156.52,221207.37,Actual
2024-07-01,2024-07,USA,East,Plus,Mid-Market,1299.4,209.53,272269.84,107001.17,165268.67,Actual
2024-07-01,2024-07,USA,East,Plus,Enterprise,871.05,219.61,191293.04,73665.14,117627.91,Actual
2024-07-01,2024-07,USA,East,Enterprise,SMB,1761.45,433.79,764094.75,263525.45,500569.29,Actual
2024-07-01,2024-07,USA,East,Enterprise,Mid-Market,1241.77,447.45,555630.12,190015.61,365614.51,Actual
2024-07-01,2024-07,USA,East,Enterprise,Enterprise,922.56,432.15,398681.19,136566.01,262115.18,Actual
2024-07-01,2024-07,USA,International,Core,SMB,1506.64,128.97,194314.72,80938.58,113376.13,Actual
2024-07-01,2024-07,USA,International,Core,Mid-Market,1094.54,120.42,131803.9,57137.13,74666.76,Actual
2024-07-01,2024-07,USA,International,Core,Enterprise,691.41,112.92,78076.9,32214.71,45862.19,Actual
2024-07-01,2024-07,USA,International,Plus,SMB,1269.17,217.2,275658.78,106329.45,169329.33,Actual
2024-07-01,2024-07,USA,International,Plus,Mid-Market,1043.06,210.58,219649.92,83640.59,136009.33,Actual
2024-07-01,2024-07,USA,International,Plus,Enterprise,840.41,208.81,175488.52,68326.57,107161.95,Actual
2024-07-01,2024-07,USA,International,Enterprise,SMB,1555.48,432.02,671999.15,236831.65,435167.5,Actual
2024-07-01,2024-07,USA,International,Enterprise,Mid-Market,1320.93,415.51,548864.76,187227.45,361637.31,Actual
2024-07-01,2024-07,USA,International,Enterprise,Enterprise,759.97,420.02,319206.48,113521.09,205685.38,Actual
2024-07-01,2024-07,UK,West,Core,SMB,1179.26,116.9,137855.58,60291.48,77564.1,Actual
2024-07-01,2024-07,UK,West,Core,Mid-Market,1099.45,118.69,130496.43,56213.36,74283.07,Actual
2024-07-01,2024-07,UK,West,Core,Enterprise,730.97,125.4,91664.63,38585.2,53079.43,Actual
2024-07-01,2024-07,UK,West,Plus,SMB,1429.87,237.44,339505.25,131326.85,208178.39,Actual
2024-07-01,2024-07,UK,West,Plus,Mid-Market,1020.51,224.77,229378.08,86208.49,143169.58,Actual
2024-07-01,2024-07,UK,West,Plus,Enterprise,847.48,221.19,187453.09,70648.92,116804.16,Actual
2024-07-01,2024-07,UK,West,Enterprise,SMB,1233.1,433.82,534950.57,186615.0,348335.57,Actual
2024-07-01,2024-07,UK,West,Enterprise,Mid-Market,976.05,427.26,417031.85,135373.85,281658.0,Actual
2024-07-01,2024-07,UK,West,Enterprise,Enterprise,722.08,425.7,307392.06,109866.46,197525.6,Actual
2024-07-01,2024-07,UK,Central,Core,SMB,1078.23,115.4,124425.07,50854.72,73570.35,Actual
2024-07-01,2024-07,UK,Central,Core,Mid-Market,789.4,124.81,98526.43,43303.63,55222.8,Actual
2024-07-01,2024-07,UK,Central,Core,Enterprise,634.59,124.4,78940.7,33288.33,45652.36,Actual
2024-07-01,2024-07,UK,Central,Plus,SMB,1140.34,217.8,248368.66,93501.25,154867.41,Actual
2024-07-01,2024-07,UK,Central,Plus,Mid-Market,774.46,221.74,171732.37,65179.34,106553.03,Actual
2024-07-01,2024-07,UK,Central,Plus,Enterprise,655.63,220.62,144643.9,54696.39,89947.51,Actual
2024-07-01,2024-07,UK,Central,Enterprise,SMB,1069.0,420.91,449951.48,156371.65,293579.83,Actual
2024-07-01,2024-07,UK,Central,Enterprise,Mid-Market,803.06,421.1,338171.47,115782.15,222389.32,Actual
2024-07-01,2024-07,UK,Central,Enterprise,Enterprise,583.19,412.59,240622.01,82377.48,158244.53,Actual
2024-07-01,2024-07,UK,East,Core,SMB,992.65,121.26,120368.3,49196.76,71171.55,Actual
2024-07-01,2024-07,UK,East,Core,Mid-Market,911.12,128.42,117001.99,47871.89,69130.1,Actual
2024-07-01,2024-07,UK,East,Core,Enterprise,612.92,117.38,71947.05,31161.42,40785.63,Actual
2024-07-01,2024-07,UK,East,Plus,SMB,981.14,223.17,218961.78,81026.35,137935.43,Actual
2024-07-01,2024-07,UK,East,Plus,Mid-Market,825.81,213.2,176059.05,68552.95,107506.09,Actual
2024-07-01,2024-07,UK,East,Plus,Enterprise,548.44,223.64,122655.41,46127.91,76527.5,Actual
2024-07-01,2024-07,UK,East,Enterprise,SMB,1081.63,421.86,456299.94,151596.25,304703.69,Actual
2024-07-01,2024-07,UK,East,Enterprise,Mid-Market,853.85,439.28,375080.2,124550.42,250529.78,Actual
2024-07-01,2024-07,UK,East,Enterprise,Enterprise,642.9,438.88,282155.39,93583.95,188571.44,Actual
2024-07-01,2024-07,UK,International,Core,SMB,812.26,121.09,98354.33,40630.43,57723.89,Actual
2024-07-01,2024-07,UK,International,Core,Mid-Market,812.84,120.13,97642.27,40022.81,57619.46,Actual
2024-07-01,2024-07,UK,International,Core,Enterprise,449.56,123.92,55711.6,22997.92,32713.68,Actual
2024-07-01,2024-07,UK,International,Plus,SMB,922.49,226.31,208767.44,78179.12,130588.32,Actual
2024-07-01,2024-07,UK,International,Plus,Mid-Market,704.53,219.89,154919.79,60076.33,94843.46,Actual
2024-07-01,2024-07,UK,International,Plus,Enterprise,518.38,218.55,113291.29,43132.9,70158.4,Actual
2024-07-01,2024-07,UK,International,Enterprise,SMB,891.93,401.38,358003.48,122661.85,235341.63,Actual
