month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2024-01-01,2024-01,Canada,Central,Technology,10,7646.71,76467.12,Actual
2024-01-01,2024-01,Canada,East,Technology,10,6679.21,66792.14,Actual
2024-01-01,2024-01,Canada,International,Technology,8,6419.77,51358.14,Actual
2024-01-01,2024-01,USA,West,Sales,20,6137.55,122751.03,Actual
2024-01-01,2024-01,USA,Central,Sales,17,6385.2,108548.36,Actual
2024-01-01,2024-01,USA,East,Sales,15,7983.16,119747.41,Actual
2024-01-01,2024-01,USA,International,Sales,13,7369.6,95804.75,Actual
2024-01-01,2024-01,USA,West,Marketing,11,6532.25,71854.8,Actual
2024-01-01,2024-01,USA,Central,Marketing,10,9528.54,95285.44,Actual
2024-01-01,2024-01,USA,East,Marketing,9,7019.0,63171.03,Actual
2024-01-01,2024-01,USA,International,Marketing,8,6645.51,53164.08,Actual
2024-01-01,2024-01,USA,West,Operations,26,6419.94,166918.46,Actual
2024-01-01,2024-01,USA,Central,Operations,22,6730.14,148062.98,Actual
2024-01-01,2024-01,USA,East,Operations,22,6591.27,145007.98,Actual
2024-01-01,2024-01,USA,International,Operations,18,8051.12,144920.16,Actual
2024-01-01,2024-01,USA,West,G&A,8,7261.88,58095.0,Actual
2024-01-01,2024-01,USA,Central,G&A,6,6220.86,37325.16,Actual
2024-01-01,2024-01,USA,East,G&A,7,6308.37,44158.61,Actual
2024-01-01,2024-01,USA,International,G&A,5,7643.78,38218.89,Actual
2024-01-01,2024-01,USA,West,Technology,16,7940.56,127048.93,Actual
2024-01-01,2024-01,USA,Central,Technology,14,7592.11,106289.61,Actual
2024-01-01,2024-01,USA,East,Technology,14,7487.84,104829.77,Actual
2024-01-01,2024-01,USA,International,Technology,12,8020.14,96241.63,Actual
2024-01-01,2024-01,UK,West,Sales,12,8363.83,100366.0,Actual
2024-01-01,2024-01,UK,Central,Sales,11,6844.79,75292.67,Actual
2024-01-01,2024-01,UK,East,Sales,10,8201.09,82010.94,Actual
2024-01-01,2024-01,UK,International,Sales,9,8840.15,79561.38,Actual
2024-01-01,2024-01,UK,West,Marketing,7,7670.84,53695.91,Actual
2024-01-01,2024-01,UK,Central,Marketing,6,7038.24,42229.44,Actual
2024-01-01,2024-01,UK,East,Marketing,6,7826.97,46961.81,Actual
2024-01-01,2024-01,UK,International,Marketing,5,7352.59,36762.93,Actual
2024-01-01,2024-01,UK,West,Operations,16,7848.41,125574.58,Actual
2024-01-01,2024-01,UK,Central,Operations,14,8725.96,122163.5,Actual
2024-01-01,2024-01,UK,East,Operations,12,8509.87,102118.42,Actual
2024-01-01,2024-01,UK,International,Operations,11,8102.32,89125.54,Actual
2024-01-01,2024-01,UK,West,G&A,5,7511.43,37557.15,Actual
2024-01-01,2024-01,UK,Central,G&A,4,7928.15,31712.6,Actual
2024-01-01,2024-01,UK,East,G&A,4,8131.32,32525.28,Actual
2024-01-01,2024-01,UK,International,G&A,3,7195.2,21585.61,Actual
2024-01-01,2024-01,UK,West,Technology,10,8095.52,80955.16,Actual
2024-01-01,2024-01,UK,Central,Technology,9,6845.95,61613.52,Actual
2024-01-01,2024-01,UK,East,Technology,9,6597.57,59378.13,Actual
2024-01-01,2024-01,UK,International,Technology,7,7123.8,49866.57,Actual
2024-02-01,2024-02,Canada,West,Sales,13,6124.78,79622.2,Actual
2024-02-01,2024-02,Canada,Central,Sales,12,7325.84,87910.11,Actual
2024-02-01,2024-02,Canada,East,Sales,13,6265.35,81449.56,Actual
2024-02-01,2024-02,Canada,International,Sales,10,6246.52,62465.21,Actual
2024-02-01,2024-02,Canada,West,Marketing,8,8715.57,69724.6,Actual
2024-02-01,2024-02,Canada,Central,Marketing,7,7728.34,54098.37,Actual
2024-02-01,2024-02,Canada,East,Marketing,7,7178.25,50247.72,Actual
2024-02-01,2024-02,Canada,International,Marketing,6,6155.98,36935.89,Actual
2024-02-01,2024-02,Canada,West,Operations,20,8932.36,178647.22,Actual
2024-02-01,2024-02,Canada,Central,Operations,17,9380.8,159473.52,Actual
2024-02-01,2024-02,Canada,East,Operations,15,7560.39,113405.83,Actual
2024-02-01,2024-02,Canada,International,Operations,14,6786.9,95016.54,Actual
2024-02-01,2024-02,Canada,West,G&A,6,5749.45,34496.73,Actual
2024-02-01,2024-02,Canada,Central,G&A,6,6723.88,40343.27,Actual
2024-02-01,2024-02,Canada,East,G&A,5,6198.51,30992.56,Actual
2024-02-01,2024-02,Canada,International,G&A,4,6496.6,25986.38,Actual
2024-02-01,2024-02,Canada,West,Technology,12,7469.57,89634.82,Actual
2024-02-01,2024-02,Canada,Central,Technology,10,7039.28,70392.76,Actual
2024-02-01,2024-02,Canada,East,Technology,10,7585.43,75854.29,Actual
2024-02-01,2024-02,Canada,International,Technology,8,7393.38,59147.03,Actual
2024-02-01,2024-02,USA,West,Sales,19,8996.54,170934.2,Actual
2024-02-01,2024-02,USA,Central,Sales,16,7389.83,118237.34,Actual
2024-02-01,2024-02,USA,East,Sales,16,8107.89,129726.18,Actual
2024-02-01,2024-02,USA,International,Sales,14,7171.18,100396.56,Actual
2024-02-01,2024-02,USA,West,Marketing,11,7495.68,82452.49,Actual
2024-02-01,2024-02,USA,Central,Marketing,9,5769.91,51929.18,Actual
2024-02-01,2024-02,USA,East,Marketing,9,6694.56,60251.05,Actual
2024-02-01,2024-02,USA,International,Marketing,7,7874.62,55122.37,Actual
2024-02-01,2024-02,USA,West,Operations,26,7006.77,182176.15,Actual
2024-02-01,2024-02,USA,Central,Operations,21,7159.91,150358.1,Actual
2024-02-01,2024-02,USA,East,Operations,19,7053.34,134013.45,Actual
2024-02-01,2024-02,USA,International,Operations,18,7417.72,133519.02,Actual
2024-02-01,2024-02,USA,West,G&A,8,7402.34,59218.68,Actual
2024-02-01,2024-02,USA,Central,G&A,7,6468.78,45281.44,Actual
2024-02-01,2024-02,USA,East,G&A,7,9012.7,63088.92,Actual
2024-02-01,2024-02,USA,International,G&A,6,6464.61,38787.68,Actual
2024-02-01,2024-02,USA,West,Technology,16,8045.13,128722.02,Actual
2024-02-01,2024-02,USA,Central,Technology,14,9668.8,135363.22,Actual
2024-02-01,2024-02,USA,East,Technology,13,7427.01,96551.11,Actual
2024-02-01,2024-02,USA,International,Technology,12,8537.54,102450.52,Actual
2024-02-01,2024-02,UK,West,Sales,11,7196.98,79166.76,Actual
2024-02-01,2024-02,UK,Central,Sales,11,9801.58,107817.37,Actual
2024-02-01,2024-02,UK,East,Sales,10,6868.92,68689.23,Actual
2024-02-01,2024-02,UK,International,Sales,8,9196.87,73574.95,Actual
2024-02-01,2024-02,UK,West,Marketing,7,6436.74,45057.18,Actual
2024-02-01,2024-02,UK,Central,Marketing,6,7479.17,44875.01,Actual
2024-02-01,2024-02,UK,East,Marketing,6,6390.34,38342.06,Actual
2024-02-01,2024-02,UK,International,Marketing,5,5712.36,28561.79,Actual
2024-02-01,2024-02,UK,West,Operations,17,6892.54,117173.24,Actual
2024-02-01,2024-02,UK,Central,Operations,14,8480.03,118720.46,Actual
2024-02-01,2024-02,UK,East,Operations,13,7098.33,92278.25,Actual
2024-02-01,2024-02,UK,International,Operations,11,7256.87,79825.62,Actual
2024-02-01,2024-02,UK,West,G&A,5,7479.75,37398.77,Actual
2024-02-01,2024-02,UK,Central,G&A,4,8143.06,32572.26,Actual
2024-02-01,2024-02,UK,East,G&A,4,5995.5,23982.01,Actual
2024-02-01,2024-02,UK,International,G&A,4,7528.24,30112.96,Actual
2024-02-01,2024-02,UK,West,Technology,10,8105.96,81059.62,Actual
2024-02-01,2024-02,UK,Central,Technology,9,8058.75,72528.73,Actual
2024-02-01,2024-02,UK,East,Technology,8,5872.54,46980.36,Actual
2024-02-01,2024-02,UK,International,Technology,7,7710.32,53972.24,Actual
2024-03-01,2024-03,Canada,West,Sales,14,8649.07,121086.96,Actual
2024-03-01,2024-03,Canada,Central,Sales,13,8400.1,109201.24,Actual
2024-03-01,2024-03,Canada,East,Sales,12,7432.08,89184.91,Actual
2024-03-01,2024-03,Canada,International,Sales,9,8096.21,72865.85,Actual
2024-03-01,2024-03,Canada,West,Marketing,8,7710.58,61684.6,Actual
2024-03-01,2024-03,Canada,Central,Marketing,8,6654.63,53237.07,Actual
2024-03-01,2024-03,Canada,East,Marketing,7,7494.0,52458.03,Actual
2024-03-01,2024-03,Canada,International,Marketing,6,7031.16,42186.97,Actual
2024-03-01,2024-03,Canada,West,Operations,19,6907.12,131235.3,Actual
2024-03-01,2024-03,Canada,Central,Operations,17,5840.17,99282.85,Actual
2024-03-01,2024-03,Canada,East,Operations,16,7795.07,124721.07,Actual
2024-03-01,2024-03,Canada,International,Operations,13,6368.03,82784.42,Actual
2024-03-01,2024-03,Canada,West,G&A,5,6484.34,32421.71,Actual
2024-03-01,2024-03,Canada,Central,G&A,5,7149.52,35747.61,Actual
2024-03-01,2024-03,Canada,East,G&A,5,6642.12,33210.58,Actual
2024-03-01,2024-03,Canada,International,G&A,4,6554.25,26217.01,Actual
2024-03-01,2024-03,Canada,West,Technology,11,7103.59,78139.44,Actual
2024-03-01,2024-03,Canada,Central,Technology,10,5811.46,58114.6,Actual
2024-03-01,2024-03,Canada,East,Technology,10,7295.79,72957.92,Actual
2024-03-01,2024-03,Canada,International,Technology,9,8043.13,72388.13,Actual
2024-03-01,2024-03,USA,West,Sales,20,7848.32,156966.43,Actual
2024-03-01,2024-03,USA,Central,Sales,17,6093.95,103597.14,Actual
2024-03-01,2024-03,USA,East,Sales,16,7737.11,123793.83,Actual
2024-03-01,2024-03,USA,International,Sales,14,7817.66,109447.24,Actual
2024-03-01,2024-03,USA,West,Marketing,12,6271.2,75254.42,Actual
2024-03-01,2024-03,USA,Central,Marketing,10,7586.42,75864.16,Actual
2024-03-01,2024-03,USA,East,Marketing,10,7069.29,70692.94,Actual
2024-03-01,2024-03,USA,International,Marketing,8,7818.43,62547.41,Actual
2024-03-01,2024-03,USA,West,Operations,25,8646.66,216166.6,Actual
2024-03-01,2024-03,USA,Central,Operations,22,5473.27,120411.93,Actual
2024-03-01,2024-03,USA,East,Operations,21,8728.61,183300.87,Actual
2024-03-01,2024-03,USA,International,Operations,18,7875.98,141767.67,Actual
2024-03-01,2024-03,USA,West,G&A,8,7062.86,56502.88,Actual
2024-03-01,2024-03,USA,Central,G&A,7,5166.55,36165.87,Actual
2024-03-01,2024-03,USA,East,G&A,7,8381.29,58669.06,Actual
2024-03-01,2024-03,USA,International,G&A,6,7761.24,46567.44,Actual
2024-03-01,2024-03,USA,West,Technology,17,7495.89,127430.13,Actual
2024-03-01,2024-03,USA,Central,Technology,14,6463.33,90486.59,Actual
2024-03-01,2024-03,USA,East,Technology,14,7673.89,107434.5,Actual
2024-03-01,2024-03,USA,International,Technology,11,6145.95,67605.44,Actual
2024-03-01,2024-03,UK,West,Sales,13,6266.3,81461.93,Actual
2024-03-01,2024-03,UK,Central,Sales,11,4719.18,51911.02,Actual
2024-03-01,2024-03,UK,East,Sales,11,7638.21,84020.26,Actual
2024-03-01,2024-03,UK,International,Sales,8,7042.09,56336.7,Actual
2024-03-01,2024-03,UK,West,Marketing,8,7836.35,62690.82,Actual
2024-03-01,2024-03,UK,Central,Marketing,6,5652.98,33917.89,Actual
2024-03-01,2024-03,UK,East,Marketing,6,7199.04,43194.22,Actual
2024-03-01,2024-03,UK,International,Marketing,5,7150.15,35750.73,Actual
2024-03-01,2024-03,UK,West,Operations,16,7208.36,115333.78,Actual
2024-03-01,2024-03,UK,Central,Operations,14,8543.35,119606.89,Actual
2024-03-01,2024-03,UK,East,Operations,14,6550.7,91709.85,Actual
2024-03-01,2024-03,UK,International,Operations,11,7256.8,79824.76,Actual
2024-03-01,2024-03,UK,West,G&A,5,7558.41,37792.05,Actual
2024-03-01,2024-03,UK,Central,G&A,5,7229.18,36145.92,Actual
2024-03-01,2024-03,UK,East,G&A,4,7227.24,28908.97,Actual
2024-03-01,2024-03,UK,International,G&A,3,7977.24,23931.73,Actual
2024-03-01,2024-03,UK,West,Technology,10,7046.18,70461.81,Actual
2024-03-01,2024-03,UK,Central,Technology,9,7008.99,63080.9,Actual
2024-03-01,2024-03,UK,East,Technology,8,6504.99,52039.91,Actual
2024-03-01,2024-03,UK,International,Technology,7,8224.83,57573.8,Actual
2024-04-01,2024-04,Canada,West,Sales,14,7350.34,102904.74,Actual
2024-04-01,2024-04,Canada,Central,Sales,13,7489.82,97367.64,Actual
2024-04-01,2024-04,Canada,East,Sales,11,5691.74,62609.18,Actual
2024-04-01,2024-04,Canada,International,Sales,10,7556.14,75561.4,Actual
2024-04-01,2024-04,Canada,West,Marketing,8,6880.57,55044.57,Actual
2024-04-01,2024-04,Canada,Central,Marketing,8,5539.12,44312.95,Actual
2024-04-01,2024-04,Canada,East,Marketing,7,8906.94,62348.61,Actual
2024-04-01,2024-04,Canada,International,Marketing,6,6564.61,39387.68,Actual
2024-04-01,2024-04,Canada,West,Operations,20,7249.71,144994.15,Actual
2024-04-01,2024-04,Canada,Central,Operations,16,7373.13,117970.11,Actual
2024-04-01,2024-04,Canada,East,Operations,15,6284.26,94263.87,Actual
2024-04-01,2024-04,Canada,International,Operations,13,6290.1,81771.34,Actual
2024-04-01,2024-04,Canada,West,G&A,6,7518.97,45113.8,Actual
2024-04-01,2024-04,Canada,Central,G&A,5,8215.13,41075.66,Actual
2024-04-01,2024-04,Canada,East,G&A,5,7649.47,38247.37,Actual
2024-04-01,2024-04,Canada,International,G&A,4,7495.04,29980.15,Actual
2024-04-01,2024-04,Canada,West,Technology,12,6274.74,75296.87,Actual
2024-04-01,2024-04,Canada,Central,Technology,11,5663.82,62302.06,Actual
2024-04-01,2024-04,Canada,East,Technology,10,4901.73,49017.32,Actual
2024-04-01,2024-04,Canada,International,Technology,8,6410.58,51284.64,Actual
2024-04-01,2024-04,USA,West,Sales,20,7819.3,156385.94,Actual
2024-04-01,2024-04,USA,Central,Sales,16,7856.43,125702.93,Actual
2024-04-01,2024-04,USA,East,Sales,17,7055.4,119941.83,Actual
2024-04-01,2024-04,USA,International,Sales,13,7012.88,91167.43,Actual
2024-04-01,2024-04,USA,West,Marketing,11,6090.79,66998.7,Actual
2024-04-01,2024-04,USA,Central,Marketing,10,7451.83,74518.31,Actual
2024-04-01,2024-04,USA,East,Marketing,9,7451.03,67059.28,Actual
2024-04-01,2024-04,USA,International,Marketing,8,7038.6,56308.84,Actual
2024-04-01,2024-04,USA,West,Operations,26,6842.03,177892.88,Actual
2024-04-01,2024-04,USA,Central,Operations,22,8404.42,184897.34,Actual
2024-04-01,2024-04,USA,East,Operations,20,7989.08,159781.68,Actual
2024-04-01,2024-04,USA,International,Operations,17,6524.97,110924.42,Actual
2024-04-01,2024-04,USA,West,G&A,8,5859.35,46874.81,Actual
2024-04-01,2024-04,USA,Central,G&A,7,6435.77,45050.42,Actual
2024-04-01,2024-04,USA,East,G&A,7,6476.28,45333.93,Actual
2024-04-01,2024-04,USA,International,G&A,6,8817.31,52903.89,Actual
2024-04-01,2024-04,USA,West,Technology,15,7689.89,115348.36,Actual
2024-04-01,2024-04,USA,Central,Technology,14,7688.69,107641.61,Actual
2024-04-01,2024-04,USA,East,Technology,13,6980.31,90744.08,Actual
2024-04-01,2024-04,USA,International,Technology,11,6821.76,75039.39,Actual
2024-04-01,2024-04,UK,West,Sales,12,7096.69,85160.28,Actual
2024-04-01,2024-04,UK,Central,Sales,10,7019.88,70198.79,Actual
2024-04-01,2024-04,UK,East,Sales,10,7386.13,73861.35,Actual
2024-04-01,2024-04,UK,International,Sales,8,7461.52,59692.18,Actual
2024-04-01,2024-04,UK,West,Marketing,7,8630.5,60413.52,Actual
2024-04-01,2024-04,UK,Central,Marketing,6,6449.23,38695.35,Actual
2024-04-01,2024-04,UK,East,Marketing,6,7614.3,45685.77,Actual
2024-04-01,2024-04,UK,International,Marketing,5,6316.12,31580.58,Actual
2024-04-01,2024-04,UK,West,Operations,16,7276.4,116422.39,Actual
2024-04-01,2024-04,UK,Central,Operations,14,7599.31,106390.31,Actual
2024-04-01,2024-04,UK,East,Operations,14,7374.29,103240.06,Actual
2024-04-01,2024-04,UK,International,Operations,11,7798.29,85781.15,Actual
2024-04-01,2024-04,UK,West,G&A,5,8589.9,42949.5,Actual
2024-04-01,2024-04,UK,Central,G&A,4,6228.75,24915.02,Actual
2024-04-01,2024-04,UK,East,G&A,4,7805.35,31221.41,Actual
2024-04-01,2024-04,UK,International,G&A,3,7174.69,21524.06,Actual
2024-04-01,2024-04,UK,West,Technology,10,8095.07,80950.66,Actual
2024-04-01,2024-04,UK,Central,Technology,9,6929.25,62363.23,Actual
2024-04-01,2024-04,UK,East,Technology,8,6846.59,54772.74,Actual
2024-04-01,2024-04,UK,International,Technology,7,6399.67,44797.71,Actual
2024-05-01,2024-05,Canada,West,Sales,15,7318.45,109776.81,Actual
2024-05-01,2024-05,Canada,Central,Sales,13,7392.61,96103.97,Actual
2024-05-01,2024-05,Canada,East,Sales,12,7990.39,95884.71,Actual
2024-05-01,2024-05,Canada,International,Sales,9,6431.12,57880.09,Actual
2024-05-01,2024-05,Canada,West,Marketing,8,7179.59,57436.72,Actual
2024-05-01,2024-05,Canada,Central,Marketing,7,8020.82,56145.75,Actual
2024-05-01,2024-05,Canada,East,Marketing,7,7367.55,51572.82,Actual
2024-05-01,2024-05,Canada,International,Marketing,6,7964.51,47787.06,Actual
2024-05-01,2024-05,Canada,West,Operations,18,7225.62,130061.2,Actual
2024-05-01,2024-05,Canada,Central,Operations,17,6621.16,112559.74,Actual
2024-05-01,2024-05,Canada,East,Operations,15,7032.77,105491.62,Actual
2024-05-01,2024-05,Canada,International,Operations,13,6382.21,82968.77,Actual
2024-05-01,2024-05,Canada,West,G&A,6,6769.17,40615.04,Actual
2024-05-01,2024-05,Canada,Central,G&A,5,7115.74,35578.7,Actual
2024-05-01,2024-05,Canada,East,G&A,5,7215.67,36078.36,Actual
2024-05-01,2024-05,Canada,International,G&A,4,6415.64,25662.56,Actual
2024-05-01,2024-05,Canada,West,Technology,13,7705.54,100172.02,Actual
2024-05-01,2024-05,Canada,Central,Technology,11,7528.64,82815.09,Actual
2024-05-01,2024-05,Canada,East,Technology,10,6414.25,64142.53,Actual
2024-05-01,2024-05,Canada,International,Technology,8,8411.83,67294.66,Actual
2024-05-01,2024-05,USA,West,Sales,21,6167.64,129520.46,Actual
2024-05-01,2024-05,USA,Central,Sales,17,6812.15,115806.56,Actual
2024-05-01,2024-05,USA,East,Sales,16,7456.36,119301.69,Actual
2024-05-01,2024-05,USA,International,Sales,14,7606.5,106490.95,Actual
2024-05-01,2024-05,USA,West,Marketing,11,7663.38,84297.13,Actual
2024-05-01,2024-05,USA,Central,Marketing,10,7570.9,75709.03,Actual
2024-05-01,2024-05,USA,East,Marketing,10,5330.56,53305.56,Actual
2024-05-01,2024-05,USA,International,Marketing,8,5814.85,46518.8,Actual
2024-05-01,2024-05,USA,West,Operations,27,6626.68,178920.28,Actual
2024-05-01,2024-05,USA,Central,Operations,21,7825.74,164340.59,Actual
2024-05-01,2024-05,USA,East,Operations,22,6300.73,138616.1,Actual
2024-05-01,2024-05,USA,International,Operations,17,7031.27,119531.53,Actual
2024-05-01,2024-05,USA,West,G&A,8,6244.67,49957.39,Actual
2024-05-01,2024-05,USA,Central,G&A,7,6330.72,44315.01,Actual
2024-05-01,2024-05,USA,East,G&A,7,8541.13,59787.9,Actual
2024-05-01,2024-05,USA,International,G&A,6,7317.14,43902.82,Actual
2024-05-01,2024-05,USA,West,Technology,17,6131.16,104229.7,Actual
2024-05-01,2024-05,USA,Central,Technology,15,8163.77,122456.58,Actual
2024-05-01,2024-05,USA,East,Technology,14,8362.57,117076.02,Actual
2024-05-01,2024-05,USA,International,Technology,11,6675.36,73429.0,Actual
2024-05-01,2024-05,UK,West,Sales,13,8219.56,106854.25,Actual
2024-05-01,2024-05,UK,Central,Sales,11,7240.05,79640.57,Actual
2024-05-01,2024-05,UK,East,Sales,10,7372.23,73722.26,Actual
2024-05-01,2024-05,UK,International,Sales,9,8121.92,73097.25,Actual
2024-05-01,2024-05,UK,West,Marketing,7,7483.84,52386.85,Actual
2024-05-01,2024-05,UK,Central,Marketing,6,8086.46,48518.73,Actual
2024-05-01,2024-05,UK,East,Marketing,6,7906.73,47440.38,Actual
2024-05-01,2024-05,UK,International,Marketing,5,8128.27,40641.37,Actual
2024-05-01,2024-05,UK,West,Operations,16,6496.78,103948.45,Actual
2024-05-01,2024-05,UK,Central,Operations,15,6668.67,100030.12,Actual
2024-05-01,2024-05,UK,East,Operations,14,6953.3,97346.2,Actual
2024-05-01,2024-05,UK,International,Operations,11,6315.83,69474.08,Actual
2024-05-01,2024-05,UK,West,G&A,5,8431.37,42156.85,Actual
2024-05-01,2024-05,UK,Central,G&A,5,8661.48,43307.38,Actual
2024-05-01,2024-05,UK,East,G&A,4,6718.72,26874.9,Actual
2024-05-01,2024-05,UK,International,G&A,4,6829.85,27319.39,Actual
2024-05-01,2024-05,UK,West,Technology,10,5542.65,55426.55,Actual
2024-05-01,2024-05,UK,Central,Technology,9,6042.99,54386.92,Actual
2024-05-01,2024-05,UK,East,Technology,8,9104.19,72833.55,Actual
2024-05-01,2024-05,UK,International,Technology,7,7375.3,51627.08,Actual
2024-06-01,2024-06,Canada,West,Sales,15,7452.26,111783.93,Actual
2024-06-01,2024-06,Canada,Central,Sales,13,6873.84,89359.89,Actual
2024-06-01,2024-06,Canada,East,Sales,12,6335.99,76031.89,Actual
2024-06-01,2024-06,Canada,International,Sales,10,5632.66,56326.58,Actual
2024-06-01,2024-06,Canada,West,Marketing,9,5936.67,53430.04,Actual
2024-06-01,2024-06,Canada,Central,Marketing,8,6881.56,55052.51,Actual
2024-06-01,2024-06,Canada,East,Marketing,7,7721.37,54049.58,Actual
2024-06-01,2024-06,Canada,International,Marketing,6,6805.73,40834.38,Actual
2024-06-01,2024-06,Canada,West,Operations,20,5143.42,102868.48,Actual
2024-06-01,2024-06,Canada,Central,Operations,16,8363.17,133810.69,Actual
2024-06-01,2024-06,Canada,East,Operations,16,5524.01,88384.13,Actual
2024-06-01,2024-06,Canada,International,Operations,13,6368.94,82796.21,Actual
2024-06-01,2024-06,Canada,West,G&A,6,6866.32,41197.94,Actual
2024-06-01,2024-06,Canada,Central,G&A,5,7137.48,35687.4,Actual
2024-06-01,2024-06,Canada,East,G&A,5,7582.09,37910.47,Actual
2024-06-01,2024-06,Canada,International,G&A,4,8248.64,32994.57,Actual
2024-06-01,2024-06,Canada,West,Technology,12,6064.31,72771.72,Actual
2024-06-01,2024-06,Canada,Central,Technology,11,7322.26,80544.83,Actual
2024-06-01,2024-06,Canada,East,Technology,10,6630.0,66300.03,Actual
2024-06-01,2024-06,Canada,International,Technology,8,7962.05,63696.4,Actual
2024-06-01,2024-06,USA,West,Sales,20,7905.44,158108.82,Actual
2024-06-01,2024-06,USA,Central,Sales,17,7712.13,131106.15,Actual
2024-06-01,2024-06,USA,East,Sales,16,7042.16,112674.53,Actual
2024-06-01,2024-06,USA,International,Sales,14,6863.65,96091.12,Actual
2024-06-01,2024-06,USA,West,Marketing,11,6476.39,71240.27,Actual
2024-06-01,2024-06,USA,Central,Marketing,10,6987.46,69874.61,Actual
2024-06-01,2024-06,USA,East,Marketing,9,7918.07,71262.6,Actual
2024-06-01,2024-06,USA,International,Marketing,7,7289.31,51025.15,Actual
2024-06-01,2024-06,USA,West,Operations,26,5570.28,144827.29,Actual
2024-06-01,2024-06,USA,Central,Operations,22,7430.13,163462.85,Actual
2024-06-01,2024-06,USA,East,Operations,22,7016.12,154354.72,Actual
2024-06-01,2024-06,USA,International,Operations,19,7101.62,134930.69,Actual
2024-06-01,2024-06,USA,West,G&A,8,7426.49,59411.91,Actual
2024-06-01,2024-06,USA,Central,G&A,7,6591.85,46142.98,Actual
2024-06-01,2024-06,USA,East,G&A,7,6597.99,46185.95,Actual
2024-06-01,2024-06,USA,International,G&A,6,8483.61,50901.66,Actual
2024-06-01,2024-06,USA,West,Technology,17,6182.02,105094.33,Actual
2024-06-01,2024-06,USA,Central,Technology,14,7535.49,105496.87,Actual
2024-06-01,2024-06,USA,East,Technology,13,6547.19,85113.52,Actual
2024-06-01,2024-06,USA,International,Technology,12,6647.96,79775.54,Actual
2024-06-01,2024-06,UK,West,Sales,13,8329.79,108287.28,Actual
2024-06-01,2024-06,UK,Central,Sales,10,6399.03,63990.34,Actual
2024-06-01,2024-06,UK,East,Sales,10,6220.24,62202.35,Actual
2024-06-01,2024-06,UK,International,Sales,9,7014.91,63134.22,Actual
2024-06-01,2024-06,UK,West,Marketing,7,8457.25,59200.74,Actual
2024-06-01,2024-06,UK,Central,Marketing,6,7640.32,45841.89,Actual
2024-06-01,2024-06,UK,East,Marketing,5,7599.04,37995.19,Actual
2024-06-01,2024-06,UK,International,Marketing,5,4490.53,22452.65,Actual
2024-06-01,2024-06,UK,West,Operations,17,7056.58,119961.81,Actual
2024-06-01,2024-06,UK,Central,Operations,14,7921.02,110894.22,Actual
2024-06-01,2024-06,UK,East,Operations,14,7897.71,110567.91,Actual
2024-06-01,2024-06,UK,International,Operations,11,6350.88,69859.65,Actual
2024-06-01,2024-06,UK,West,G&A,5,7985.85,39929.26,Actual
2024-06-01,2024-06,UK,Central,G&A,4,6938.66,27754.62,Actual
2024-06-01,2024-06,UK,East,G&A,5,8170.79,40853.93,Actual
2024-06-01,2024-06,UK,International,G&A,4,5885.74,23542.97,Actual
2024-06-01,2024-06,UK,West,Technology,10,7267.21,72672.13,Actual
2024-06-01,2024-06,UK,Central,Technology,9,8640.36,77763.22,Actual
2024-06-01,2024-06,UK,East,Technology,9,6719.81,60478.28,Actual
2024-06-01,2024-06,UK,International,Technology,8,7196.17,57569.38,Actual
2024-07-01,2024-07,Canada,West,Sales,16,7330.22,117283.48,Actual
2024-07-01,2024-07,Canada,Central,Sales,13,8459.91,109978.87,Actual
2024-07-01,2024-07,Canada,East,Sales,13,7659.66,99575.57,Actual
2024-07-01,2024-07,Canada,International,Sales,10,7662.72,76627.19,Actual
2024-07-01,2024-07,Canada,West,Marketing,8,7336.92,58695.36,Actual
2024-07-01,2024-07,Canada,Central,Marketing,7,5597.21,39180.45,Actual
2024-07-01,2024-07,Canada,East,Marketing,7,8336.05,58352.35,Actual
2024-07-01,2024-07,Canada,International,Marketing,6,7126.28,42757.67,Actual
2024-07-01,2024-07,Canada,West,Operations,21,6687.84,140444.74,Actual
2024-07-01,2024-07,Canada,Central,Operations,15,5236.11,78541.63,Actual
2024-07-01,2024-07,Canada,East,Operations,15,7934.96,119024.43,Actual
2024-07-01,2024-07,Canada,International,Operations,13,7614.86,98993.22,Actual
2024-07-01,2024-07,Canada,West,G&A,6,6209.91,37259.48,Actual
2024-07-01,2024-07,Canada,Central,G&A,5,7685.07,38425.33,Actual
2024-07-01,2024-07,Canada,East,G&A,5,8418.79,42093.95,Actual
2024-07-01,2024-07,Canada,International,G&A,4,6854.62,27418.49,Actual
2024-07-01,2024-07,Canada,West,Technology,13,7670.49,99716.37,Actual
2024-07-01,2024-07,Canada,Central,Technology,11,8419.4,92613.44,Actual
2024-07-01,2024-07,Canada,East,Technology,10,8324.84,83248.39,Actual
2024-07-01,2024-07,Canada,International,Technology,8,6709.84,53678.71,Actual
2024-07-01,2024-07,USA,West,Sales,19,6640.14,126162.69,Actual
2024-07-01,2024-07,USA,Central,Sales,17,7440.49,126488.32,Actual
2024-07-01,2024-07,USA,East,Sales,16,7807.05,124912.87,Actual
2024-07-01,2024-07,USA,International,Sales,13,6904.74,89761.58,Actual
2024-07-01,2024-07,USA,West,Marketing,11,7617.11,83788.26,Actual
2024-07-01,2024-07,USA,Central,Marketing,10,6873.08,68730.76,Actual
