month_start,period,entity,region,product,customer_segment,units,unit_price,revenue,cogs,gross_profit,scenario
2024-05-01,2024-05,USA,East,Enterprise,Mid-Market,1386.0,443.51,556495.82,205033.92,367877.08,Budget
2024-05-01,2024-05,USA,East,Enterprise,Enterprise,895.18,446.54,360095.2,115273.08,231849.8,Budget
2024-05-01,2024-05,USA,International,Core,SMB,1567.18,128.93,193355.09,74636.33,108058.92,Budget
2024-05-01,2024-05,USA,International,Core,Mid-Market,1405.31,116.31,154977.38,69501.42,92269.27,Budget
2024-05-01,2024-05,USA,International,Core,Enterprise,759.71,124.37,94451.53,38356.25,56144.12,Budget
2024-05-01,2024-05,USA,International,Plus,SMB,1403.83,227.05,328906.11,128120.36,201473.74,Budget
2024-05-01,2024-05,USA,International,Plus,Mid-Market,1213.65,226.96,267471.89,95117.66,165690.61,Budget
2024-05-01,2024-05,USA,International,Plus,Enterprise,732.96,220.24,152325.89,55082.49,94446.91,Budget
2024-05-01,2024-05,USA,International,Enterprise,SMB,1587.36,451.0,641156.07,218558.28,407923.83,Budget
2024-05-01,2024-05,USA,International,Enterprise,Mid-Market,1028.92,429.23,474520.06,149686.19,303958.41,Budget
2024-05-01,2024-05,USA,International,Enterprise,Enterprise,915.39,418.53,343740.84,113832.4,223159.45,Budget
2024-05-01,2024-05,UK,West,Core,SMB,1307.67,125.75,148376.35,65637.64,86681.23,Budget
2024-05-01,2024-05,UK,West,Core,Mid-Market,1066.04,123.54,122438.27,51744.81,72169.74,Budget
2024-05-01,2024-05,UK,West,Core,Enterprise,663.21,125.7,81217.92,33450.95,45998.3,Budget
2024-05-01,2024-05,UK,West,Plus,SMB,1488.76,212.27,318879.19,118079.9,202392.9,Budget
2024-05-01,2024-05,UK,West,Plus,Mid-Market,932.84,238.36,231149.08,83509.26,143521.66,Budget
2024-05-01,2024-05,UK,West,Plus,Enterprise,770.87,218.21,170147.29,62002.6,105182.19,Budget
2024-05-01,2024-05,UK,West,Enterprise,SMB,1301.09,422.39,577753.76,182983.56,333220.67,Budget
2024-05-01,2024-05,UK,West,Enterprise,Mid-Market,902.45,462.71,444563.46,139615.65,271674.55,Budget
2024-05-01,2024-05,UK,West,Enterprise,Enterprise,742.43,439.42,291258.1,113134.81,200633.19,Budget
2024-05-01,2024-05,UK,Central,Core,SMB,1235.5,120.4,141100.42,57279.37,87287.59,Budget
2024-05-01,2024-05,UK,Central,Core,Mid-Market,879.28,124.32,104696.4,43921.08,57332.6,Budget
2024-05-01,2024-05,UK,Central,Core,Enterprise,606.2,120.85,78733.44,31405.15,46342.96,Budget
2024-05-01,2024-05,UK,Central,Plus,SMB,1209.76,232.35,271521.16,103236.17,164939.79,Budget
2024-05-01,2024-05,UK,Central,Plus,Mid-Market,943.8,243.1,205027.2,74011.09,129107.17,Budget
2024-05-01,2024-05,UK,Central,Plus,Enterprise,632.42,218.21,135053.51,51824.29,82486.02,Budget
2024-05-01,2024-05,UK,Central,Enterprise,SMB,1207.54,420.39,503201.13,171926.07,301516.02,Budget
2024-05-01,2024-05,UK,Central,Enterprise,Mid-Market,961.55,434.12,382323.89,129357.57,254010.56,Budget
2024-05-01,2024-05,UK,Central,Enterprise,Enterprise,640.36,452.67,276590.59,98818.4,192194.02,Budget
2024-05-01,2024-05,UK,East,Core,SMB,1109.99,132.78,155510.73,60020.64,88305.4,Budget
2024-05-01,2024-05,UK,East,Core,Mid-Market,837.0,119.49,103274.22,41489.4,57439.1,Budget
2024-05-01,2024-05,UK,East,Core,Enterprise,632.44,130.31,71259.33,31952.63,42854.44,Budget
2024-05-01,2024-05,UK,East,Plus,SMB,1044.43,229.98,222857.25,82543.86,133360.52,Budget
2024-05-01,2024-05,UK,East,Plus,Mid-Market,922.41,228.42,201332.23,72477.3,124476.43,Budget
2024-05-01,2024-05,UK,East,Plus,Enterprise,609.44,239.32,139518.33,56480.48,86660.84,Budget
2024-05-01,2024-05,UK,East,Enterprise,SMB,1102.74,433.2,479179.97,158894.72,309973.39,Budget
2024-05-01,2024-05,UK,East,Enterprise,Mid-Market,948.18,430.35,428826.22,136213.55,274470.3,Budget
2024-05-01,2024-05,UK,East,Enterprise,Enterprise,572.88,442.98,268658.06,94179.14,168673.5,Budget
2024-05-01,2024-05,UK,International,Core,SMB,1018.1,125.81,117426.05,49790.0,69044.01,Budget
2024-05-01,2024-05,UK,International,Core,Mid-Market,628.69,123.9,72242.61,30146.26,43731.64,Budget
2024-05-01,2024-05,UK,International,Core,Enterprise,563.63,124.4,63564.88,26165.86,37224.35,Budget
2024-05-01,2024-05,UK,International,Plus,SMB,950.09,240.97,213772.68,80936.3,124901.02,Budget
2024-05-01,2024-05,UK,International,Plus,Mid-Market,862.58,236.02,194495.86,69901.74,122525.95,Budget
2024-05-01,2024-05,UK,International,Plus,Enterprise,501.69,215.0,113589.39,37949.56,70938.45,Budget
2024-05-01,2024-05,UK,International,Enterprise,SMB,1060.94,470.72,463886.67,159185.25,310837.69,Budget
2024-05-01,2024-05,UK,International,Enterprise,Mid-Market,795.29,427.62,298338.77,103064.44,191526.85,Budget
2024-05-01,2024-05,UK,International,Enterprise,Enterprise,553.13,451.42,225702.99,70809.67,154188.87,Budget
2024-06-01,2024-06,Canada,West,Core,SMB,1604.69,126.59,198230.65,81008.54,104169.81,Budget
2024-06-01,2024-06,Canada,West,Core,Mid-Market,1363.59,136.24,162802.99,66729.0,96752.34,Budget
2024-06-01,2024-06,Canada,West,Core,Enterprise,1023.83,122.08,117200.12,48702.38,65367.6,Budget
2024-06-01,2024-06,Canada,West,Plus,SMB,1710.22,224.22,367390.22,133183.27,232574.35,Budget
2024-06-01,2024-06,Canada,West,Plus,Mid-Market,1203.41,218.03,263813.5,97678.75,156515.2,Budget
2024-06-01,2024-06,Canada,West,Plus,Enterprise,854.35,219.1,171220.57,66931.47,109090.41,Budget
2024-06-01,2024-06,Canada,West,Enterprise,SMB,1837.64,426.63,788822.69,255856.55,501660.9,Budget
2024-06-01,2024-06,Canada,West,Enterprise,Mid-Market,1189.07,459.99,548624.92,175975.37,368041.21,Budget
2024-06-01,2024-06,Canada,West,Enterprise,Enterprise,972.6,441.03,416106.33,138796.12,277044.8,Budget
2024-06-01,2024-06,Canada,Central,Core,SMB,1720.77,123.66,197420.83,80760.76,114780.72,Budget
2024-06-01,2024-06,Canada,Central,Core,Mid-Market,1037.78,133.14,127287.37,56277.4,67818.85,Budget
2024-06-01,2024-06,Canada,Central,Core,Enterprise,884.83,130.91,111212.25,45196.92,63750.79,Budget
2024-06-01,2024-06,Canada,Central,Plus,SMB,1398.32,222.76,297069.12,117892.8,174644.33,Budget
2024-06-01,2024-06,Canada,Central,Plus,Mid-Market,1154.61,238.29,236370.45,95533.83,153300.38,Budget
2024-06-01,2024-06,Canada,Central,Plus,Enterprise,719.27,235.57,161977.08,60453.97,97279.46,Budget
2024-06-01,2024-06,Canada,Central,Enterprise,SMB,1538.03,440.42,625263.41,210032.59,435342.8,Budget
2024-06-01,2024-06,Canada,Central,Enterprise,Mid-Market,1119.24,477.2,500182.9,168393.14,341539.19,Budget
2024-06-01,2024-06,Canada,Central,Enterprise,Enterprise,818.56,421.5,342633.15,112790.68,220877.2,Budget
2024-06-01,2024-06,Canada,East,Core,SMB,1260.8,131.06,152480.52,66730.29,92215.12,Budget
2024-06-01,2024-06,Canada,East,Core,Mid-Market,1094.62,123.58,130426.9,57629.37,79675.68,Budget
2024-06-01,2024-06,Canada,East,Core,Enterprise,757.57,122.17,85254.15,37090.13,48124.91,Budget
2024-06-01,2024-06,Canada,East,Plus,SMB,1217.82,227.03,280203.73,110045.56,178497.08,Budget
2024-06-01,2024-06,Canada,East,Plus,Mid-Market,1013.75,214.03,203261.97,74114.99,130787.86,Budget
2024-06-01,2024-06,Canada,East,Plus,Enterprise,742.33,227.07,152773.12,59215.26,97465.53,Budget
2024-06-01,2024-06,Canada,East,Enterprise,SMB,1629.95,426.0,674536.78,240415.65,412054.75,Budget
2024-06-01,2024-06,Canada,East,Enterprise,Mid-Market,1068.94,436.35,439566.31,155463.18,311629.0,Budget
2024-06-01,2024-06,Canada,East,Enterprise,Enterprise,692.52,407.69,262085.46,99501.71,174016.26,Budget
2024-06-01,2024-06,Canada,International,Core,SMB,1339.13,117.96,148792.38,64777.31,88319.84,Budget
2024-06-01,2024-06,Canada,International,Core,Mid-Market,805.75,120.75,103006.52,44620.64,57484.71,Budget
2024-06-01,2024-06,Canada,International,Core,Enterprise,525.32,123.49,64632.52,25947.94,36958.3,Budget
2024-06-01,2024-06,Canada,International,Plus,SMB,1202.2,221.8,263810.1,101963.58,164766.48,Budget
2024-06-01,2024-06,Canada,International,Plus,Mid-Market,887.23,226.48,188218.03,70171.98,116891.47,Budget
2024-06-01,2024-06,Canada,International,Plus,Enterprise,632.6,227.9,141639.41,51892.81,88287.37,Budget
2024-06-01,2024-06,Canada,International,Enterprise,SMB,1166.53,462.34,493296.95,163234.94,321896.05,Budget
2024-06-01,2024-06,Canada,International,Enterprise,Mid-Market,907.42,473.21,409448.96,140177.3,267286.71,Budget
2024-06-01,2024-06,Canada,International,Enterprise,Enterprise,618.62,463.06,261197.74,84652.19,182712.79,Budget
2024-06-01,2024-06,USA,West,Core,SMB,2203.94,123.19,248597.23,108394.45,153292.6,Budget
2024-06-01,2024-06,USA,West,Core,Mid-Market,1680.86,126.13,189815.93,81152.28,125193.54,Budget
2024-06-01,2024-06,USA,West,Core,Enterprise,1054.91,129.16,140453.52,62601.54,74440.63,Budget
2024-06-01,2024-06,USA,West,Plus,SMB,2263.56,242.8,497560.2,199330.04,299341.29,Budget
2024-06-01,2024-06,USA,West,Plus,Mid-Market,1623.37,229.39,355368.36,134307.96,219917.5,Budget
2024-06-01,2024-06,USA,West,Plus,Enterprise,1276.57,237.09,300587.71,102487.44,184961.61,Budget
2024-06-01,2024-06,USA,West,Enterprise,SMB,2076.38,462.77,927004.59,338629.44,561179.27,Budget
2024-06-01,2024-06,USA,West,Enterprise,Mid-Market,1568.07,435.84,649396.34,233086.36,430526.71,Budget
2024-06-01,2024-06,USA,West,Enterprise,Enterprise,1218.18,425.76,503652.38,163017.2,370332.68,Budget
2024-06-01,2024-06,USA,Central,Core,SMB,2111.32,127.39,262003.97,105535.62,161308.1,Budget
2024-06-01,2024-06,USA,Central,Core,Mid-Market,1452.93,140.43,179068.11,79843.24,95692.49,Budget
2024-06-01,2024-06,USA,Central,Core,Enterprise,1111.2,124.37,130195.13,55594.52,77395.13,Budget
2024-06-01,2024-06,USA,Central,Plus,SMB,1892.53,256.58,443140.2,170842.6,286878.5,Budget
2024-06-01,2024-06,USA,Central,Plus,Mid-Market,1370.99,238.26,312609.53,119570.52,190936.55,Budget
2024-06-01,2024-06,USA,Central,Plus,Enterprise,1145.51,228.67,252469.52,95564.66,154946.87,Budget
2024-06-01,2024-06,USA,Central,Enterprise,SMB,1841.55,437.86,785073.41,232380.43,519287.88,Budget
2024-06-01,2024-06,USA,Central,Enterprise,Mid-Market,1454.52,413.86,570677.55,202757.83,386279.44,Budget
2024-06-01,2024-06,USA,Central,Enterprise,Enterprise,1049.59,425.62,434182.39,160564.98,269427.49,Budget
2024-06-01,2024-06,USA,East,Core,SMB,2366.38,122.98,276646.64,109267.34,152647.84,Budget
2024-06-01,2024-06,USA,East,Core,Mid-Market,1751.67,124.57,191476.99,85892.31,116121.0,Budget
2024-06-01,2024-06,USA,East,Core,Enterprise,1023.53,131.12,123653.68,51669.75,73730.91,Budget
2024-06-01,2024-06,USA,East,Plus,SMB,1803.73,228.65,382905.85,146114.13,245491.72,Budget
2024-06-01,2024-06,USA,East,Plus,Mid-Market,1233.96,215.86,301360.67,103199.74,174364.43,Budget
2024-06-01,2024-06,USA,East,Plus,Enterprise,866.84,228.37,197349.16,72664.12,124004.89,Budget
2024-06-01,2024-06,USA,East,Enterprise,SMB,1669.73,434.47,684422.32,237574.48,469996.53,Budget
2024-06-01,2024-06,USA,East,Enterprise,Mid-Market,1275.84,442.61,544462.82,174685.21,334848.24,Budget
2024-06-01,2024-06,USA,East,Enterprise,Enterprise,1087.87,440.54,501309.88,159408.73,302427.33,Budget
2024-06-01,2024-06,USA,International,Core,SMB,1450.34,118.49,169371.49,73442.46,100367.54,Budget
2024-06-01,2024-06,USA,International,Core,Mid-Market,1226.62,127.66,137290.77,59142.44,82480.4,Budget
2024-06-01,2024-06,USA,International,Core,Enterprise,789.58,123.74,89832.03,35974.41,56623.52,Budget
2024-06-01,2024-06,USA,International,Plus,SMB,1525.49,237.33,356873.85,140578.25,237565.72,Budget
2024-06-01,2024-06,USA,International,Plus,Mid-Market,1354.21,238.22,309860.15,110728.45,189392.65,Budget
2024-06-01,2024-06,USA,International,Plus,Enterprise,921.23,235.31,204791.04,71240.73,122740.32,Budget
2024-06-01,2024-06,USA,International,Enterprise,SMB,1431.97,446.63,651346.53,226026.74,411662.29,Budget
2024-06-01,2024-06,USA,International,Enterprise,Mid-Market,1228.56,414.67,480173.34,170383.15,327519.85,Budget
2024-06-01,2024-06,USA,International,Enterprise,Enterprise,954.41,438.48,389468.5,127244.15,259512.56,Budget
2024-06-01,2024-06,UK,West,Core,SMB,1321.6,121.79,161106.71,59369.97,91043.95,Budget
2024-06-01,2024-06,UK,West,Core,Mid-Market,1062.4,123.74,127943.84,54093.85,69678.62,Budget
2024-06-01,2024-06,UK,West,Core,Enterprise,762.56,121.94,89797.33,38164.21,50154.08,Budget
2024-06-01,2024-06,UK,West,Plus,SMB,1450.66,229.09,306902.76,113211.86,189746.83,Budget
2024-06-01,2024-06,UK,West,Plus,Mid-Market,1144.43,242.54,267550.74,97127.03,173271.73,Budget
2024-06-01,2024-06,UK,West,Plus,Enterprise,783.51,225.74,168615.92,63190.12,107125.53,Budget
2024-06-01,2024-06,UK,West,Enterprise,SMB,1435.02,431.21,543163.09,188601.53,377734.08,Budget
2024-06-01,2024-06,UK,West,Enterprise,Mid-Market,1093.62,428.46,472564.07,156791.14,298135.13,Budget
2024-06-01,2024-06,UK,West,Enterprise,Enterprise,746.35,406.13,300607.77,100880.34,201870.37,Budget
2024-06-01,2024-06,UK,Central,Core,SMB,1122.19,133.34,142613.59,57108.06,80959.41,Budget
2024-06-01,2024-06,UK,Central,Core,Mid-Market,925.65,121.95,100936.54,44344.54,61309.37,Budget
2024-06-01,2024-06,UK,Central,Core,Enterprise,637.29,125.85,76661.91,30941.63,43707.38,Budget
2024-06-01,2024-06,UK,Central,Plus,SMB,1230.95,238.76,281951.01,100499.25,178845.71,Budget
2024-06-01,2024-06,UK,Central,Plus,Mid-Market,813.04,225.48,186378.59,68567.34,115683.85,Budget
2024-06-01,2024-06,UK,Central,Plus,Enterprise,730.22,233.03,152547.88,56533.64,89106.39,Budget
2024-06-01,2024-06,UK,Central,Enterprise,SMB,1060.94,480.18,467465.38,161458.95,324914.79,Budget
2024-06-01,2024-06,UK,Central,Enterprise,Mid-Market,1032.05,435.21,408294.46,133375.63,262088.87,Budget
2024-06-01,2024-06,UK,Central,Enterprise,Enterprise,584.61,436.1,252658.35,88996.53,173709.82,Budget
2024-06-01,2024-06,UK,East,Core,SMB,1171.55,131.5,139569.69,60063.55,81096.8,Budget
2024-06-01,2024-06,UK,East,Core,Mid-Market,865.99,129.54,100449.93,45561.05,54990.88,Budget
2024-06-01,2024-06,UK,East,Core,Enterprise,598.83,122.41,77143.63,32691.69,41174.33,Budget
2024-06-01,2024-06,UK,East,Plus,SMB,1411.53,218.82,281890.13,102057.98,179564.79,Budget
2024-06-01,2024-06,UK,East,Plus,Mid-Market,781.2,220.58,163549.78,62900.9,95642.19,Budget
2024-06-01,2024-06,UK,East,Plus,Enterprise,628.23,225.02,141374.3,52712.34,88249.05,Budget
2024-06-01,2024-06,UK,East,Enterprise,SMB,1494.49,415.99,626929.26,214037.13,391087.23,Budget
2024-06-01,2024-06,UK,East,Enterprise,Mid-Market,854.95,443.33,364987.65,119792.93,240847.87,Budget
2024-06-01,2024-06,UK,East,Enterprise,Enterprise,605.65,459.32,269191.87,101533.31,170093.74,Budget
2024-06-01,2024-06,UK,International,Core,SMB,981.1,115.05,108605.4,46927.05,65843.2,Budget
2024-06-01,2024-06,UK,International,Core,Mid-Market,914.33,128.8,111449.29,47066.62,58989.15,Budget
2024-06-01,2024-06,UK,International,Core,Enterprise,600.96,127.44,70952.55,28642.5,42769.48,Budget
2024-06-01,2024-06,UK,International,Plus,SMB,794.86,234.15,170513.07,67503.42,113116.92,Budget
2024-06-01,2024-06,UK,International,Plus,Mid-Market,768.05,205.46,161283.17,60446.37,98814.55,Budget
2024-06-01,2024-06,UK,International,Plus,Enterprise,539.11,237.61,118500.21,44262.3,71888.98,Budget
2024-06-01,2024-06,UK,International,Enterprise,SMB,1057.17,434.03,433937.08,145626.45,294662.88,Budget
2024-06-01,2024-06,UK,International,Enterprise,Mid-Market,772.98,429.71,332451.91,113264.11,205748.25,Budget
2024-06-01,2024-06,UK,International,Enterprise,Enterprise,602.8,432.86,250453.28,82046.58,155034.21,Budget
2024-07-01,2024-07,Canada,West,Core,SMB,1338.09,128.11,184452.92,80219.82,105822.1,Budget
2024-07-01,2024-07,Canada,West,Core,Mid-Market,1248.26,117.26,135974.02,61975.37,71701.87,Budget
2024-07-01,2024-07,Canada,West,Core,Enterprise,792.94,122.35,97062.16,39063.87,54561.2,Budget
2024-07-01,2024-07,Canada,West,Plus,SMB,1514.99,211.24,308960.44,109002.52,205234.91,Budget
2024-07-01,2024-07,Canada,West,Plus,Mid-Market,1353.72,225.71,278802.68,122328.13,168273.37,Budget
2024-07-01,2024-07,Canada,West,Plus,Enterprise,771.65,214.78,175235.02,62294.79,114180.16,Budget
2024-07-01,2024-07,Canada,West,Enterprise,SMB,1619.57,434.78,692206.99,233617.07,421656.47,Budget
2024-07-01,2024-07,Canada,West,Enterprise,Mid-Market,1163.69,413.62,467499.83,149352.28,318449.95,Budget
2024-07-01,2024-07,Canada,West,Enterprise,Enterprise,754.87,427.37,294779.09,95877.2,197008.2,Budget
2024-07-01,2024-07,Canada,Central,Core,SMB,1363.54,128.9,169759.45,72685.94,91183.12,Budget
2024-07-01,2024-07,Canada,Central,Core,Mid-Market,1072.11,118.52,121077.93,49006.55,69514.74,Budget
2024-07-01,2024-07,Canada,Central,Core,Enterprise,730.92,122.7,89813.16,36001.17,51183.1,Budget
2024-07-01,2024-07,Canada,Central,Plus,SMB,1338.43,215.11,285773.95,107023.02,182042.49,Budget
2024-07-01,2024-07,Canada,Central,Plus,Mid-Market,1109.03,237.88,248786.17,94265.94,154228.94,Budget
2024-07-01,2024-07,Canada,Central,Plus,Enterprise,848.23,226.41,181065.34,67390.02,117430.19,Budget
2024-07-01,2024-07,Canada,Central,Enterprise,SMB,1407.56,428.78,599029.04,218360.97,389844.87,Budget
2024-07-01,2024-07,Canada,Central,Enterprise,Mid-Market,857.17,465.17,391362.21,133564.19,250450.41,Budget
2024-07-01,2024-07,Canada,Central,Enterprise,Enterprise,690.81,411.16,267320.19,94949.58,178986.93,Budget
2024-07-01,2024-07,Canada,East,Core,SMB,1279.29,119.11,144370.58,61225.71,93142.91,Budget
2024-07-01,2024-07,Canada,East,Core,Mid-Market,1032.43,125.18,125334.61,49923.62,70083.21,Budget
2024-07-01,2024-07,Canada,East,Core,Enterprise,636.67,119.4,75382.66,31308.19,41887.28,Budget
2024-07-01,2024-07,Canada,East,Plus,SMB,1436.47,207.62,312110.94,116390.49,195468.82,Budget
2024-07-01,2024-07,Canada,East,Plus,Mid-Market,1031.86,247.5,224169.6,91511.47,150894.45,Budget
2024-07-01,2024-07,Canada,East,Plus,Enterprise,601.18,219.91,124380.44,50586.73,77489.14,Budget
2024-07-01,2024-07,Canada,East,Enterprise,SMB,1262.57,431.38,542777.66,188881.2,344989.56,Budget
2024-07-01,2024-07,Canada,East,Enterprise,Mid-Market,807.01,463.86,364275.9,118993.73,227980.07,Budget
2024-07-01,2024-07,Canada,East,Enterprise,Enterprise,742.26,427.17,340845.54,113689.19,201330.1,Budget
2024-07-01,2024-07,Canada,International,Core,SMB,1149.82,127.99,143315.0,58404.56,81596.23,Budget
2024-07-01,2024-07,Canada,International,Core,Mid-Market,937.39,119.3,102429.41,43866.51,60893.85,Budget
2024-07-01,2024-07,Canada,International,Core,Enterprise,560.83,132.8,71007.23,30560.45,39243.16,Budget
2024-07-01,2024-07,Canada,International,Plus,SMB,1215.58,236.52,260995.69,95140.05,167154.41,Budget
2024-07-01,2024-07,Canada,International,Plus,Mid-Market,862.36,236.37,184904.53,69189.85,111287.68,Budget
2024-07-01,2024-07,Canada,International,Plus,Enterprise,644.33,241.14,152283.2,54509.24,91610.47,Budget
2024-07-01,2024-07,Canada,International,Enterprise,SMB,1068.72,436.07,445101.04,136611.04,308114.32,Budget
2024-07-01,2024-07,Canada,International,Enterprise,Mid-Market,997.16,460.82,419688.37,147170.62,260777.99,Budget
2024-07-01,2024-07,Canada,International,Enterprise,Enterprise,550.95,469.13,232906.4,81214.01,143149.26,Budget
2024-07-01,2024-07,USA,West,Core,SMB,1940.03,132.47,243981.44,97296.14,141962.43,Budget
2024-07-01,2024-07,USA,West,Core,Mid-Market,1450.1,125.95,185945.19,79591.09,106252.42,Budget
2024-07-01,2024-07,USA,West,Core,Enterprise,1128.8,133.7,137937.47,55562.36,83526.53,Budget
2024-07-01,2024-07,USA,West,Plus,SMB,1941.51,223.42,425835.25,169748.53,257311.31,Budget
2024-07-01,2024-07,USA,West,Plus,Mid-Market,1537.29,228.17,387481.35,140861.8,219372.39,Budget
2024-07-01,2024-07,USA,West,Plus,Enterprise,1270.55,231.65,272859.83,105939.73,169649.33,Budget
2024-07-01,2024-07,USA,West,Enterprise,SMB,2081.13,462.86,957113.52,305360.29,680459.76,Budget
2024-07-01,2024-07,USA,West,Enterprise,Mid-Market,2023.29,425.44,773793.9,266119.34,572274.05,Budget
2024-07-01,2024-07,USA,West,Enterprise,Enterprise,1334.93,441.27,545473.8,188522.97,357331.07,Budget
2024-07-01,2024-07,USA,Central,Core,SMB,2043.03,125.83,264724.06,102889.62,152433.12,Budget
2024-07-01,2024-07,USA,Central,Core,Mid-Market,1623.77,122.11,186102.74,84237.55,106074.84,Budget
2024-07-01,2024-07,USA,Central,Core,Enterprise,852.65,135.13,106768.23,42889.98,62541.92,Budget
2024-07-01,2024-07,USA,Central,Plus,SMB,2166.25,242.16,457832.65,185368.58,282260.68,Budget
2024-07-01,2024-07,USA,Central,Plus,Mid-Market,1538.46,222.57,339522.56,132886.86,193623.71,Budget
2024-07-01,2024-07,USA,Central,Plus,Enterprise,1182.34,236.26,261914.23,105912.23,166288.8,Budget
2024-07-01,2024-07,USA,Central,Enterprise,SMB,1785.69,424.95,743230.98,278282.31,503161.11,Budget
2024-07-01,2024-07,USA,Central,Enterprise,Mid-Market,1574.68,445.36,648182.17,221676.33,418679.13,Budget
2024-07-01,2024-07,USA,Central,Enterprise,Enterprise,1013.31,432.17,429363.4,151033.62,281409.78,Budget
2024-07-01,2024-07,USA,East,Core,SMB,1988.65,130.05,215215.25,100738.67,125699.63,Budget
2024-07-01,2024-07,USA,East,Core,Mid-Market,1272.6,126.67,159763.41,62699.36,90206.05,Budget
2024-07-01,2024-07,USA,East,Core,Enterprise,916.82,122.49,103621.79,43384.08,65083.07,Budget
2024-07-01,2024-07,USA,East,Plus,SMB,1783.1,233.24,410387.42,145112.81,227259.26,Budget
2024-07-01,2024-07,USA,East,Plus,Mid-Market,1370.04,229.53,278191.55,117983.47,166396.85,Budget
2024-07-01,2024-07,USA,East,Plus,Enterprise,911.43,231.73,195792.45,75975.5,126320.48,Budget
2024-07-01,2024-07,USA,East,Enterprise,SMB,1925.7,427.96,806431.02,275805.93,527210.53,Budget
2024-07-01,2024-07,USA,East,Enterprise,Mid-Market,1292.06,452.5,609120.03,206125.11,382754.64,Budget
2024-07-01,2024-07,USA,East,Enterprise,Enterprise,955.17,445.86,387689.71,144843.9,281356.98,Budget
2024-07-01,2024-07,USA,International,Core,SMB,1588.21,135.08,204808.01,82913.74,117345.81,Budget
2024-07-01,2024-07,USA,International,Core,Mid-Market,1143.81,128.96,143846.26,59601.2,76059.78,Budget
2024-07-01,2024-07,USA,International,Core,Enterprise,726.72,125.38,79737.27,34681.56,49993.4,Budget
2024-07-01,2024-07,USA,International,Plus,SMB,1318.92,223.49,294196.47,112772.64,181325.17,Budget
2024-07-01,2024-07,USA,International,Plus,Mid-Market,1160.1,222.16,222776.25,87989.83,143795.42,Budget
2024-07-01,2024-07,USA,International,Plus,Enterprise,914.38,218.02,182109.34,68932.23,114279.9,Budget
2024-07-01,2024-07,USA,International,Enterprise,SMB,1789.5,450.74,714710.51,244780.91,440198.67,Budget
2024-07-01,2024-07,USA,International,Enterprise,Mid-Market,1404.18,436.64,537027.6,205632.07,384232.02,Budget
2024-07-01,2024-07,USA,International,Enterprise,Enterprise,799.65,435.7,339047.98,120734.43,218446.03,Budget
2024-07-01,2024-07,UK,West,Core,SMB,1276.01,127.29,153042.82,61792.42,80108.0,Budget
2024-07-01,2024-07,UK,West,Core,Mid-Market,1166.34,121.85,134601.79,59825.46,80004.74,Budget
2024-07-01,2024-07,UK,West,Core,Enterprise,795.5,130.95,97521.5,40795.47,55761.52,Budget
2024-07-01,2024-07,UK,West,Plus,SMB,1466.36,242.59,363270.7,134612.05,207489.83,Budget
2024-07-01,2024-07,UK,West,Plus,Mid-Market,1070.56,245.82,221614.66,89773.22,153228.17,Budget
2024-07-01,2024-07,UK,West,Plus,Enterprise,843.49,230.83,190417.9,72046.68,121234.24,Budget
2024-07-01,2024-07,UK,West,Enterprise,SMB,1253.21,439.81,560747.52,208414.28,373670.82,Budget
2024-07-01,2024-07,UK,West,Enterprise,Mid-Market,1054.44,458.84,429156.88,143404.9,305016.13,Budget
2024-07-01,2024-07,UK,West,Enterprise,Enterprise,776.13,449.47,327557.41,123477.4,212376.23,Budget
2024-07-01,2024-07,UK,Central,Core,SMB,1121.95,120.91,126711.44,56978.19,80788.79,Budget
2024-07-01,2024-07,UK,Central,Core,Mid-Market,830.84,139.22,105322.0,44909.1,59485.65,Budget
2024-07-01,2024-07,UK,Central,Core,Enterprise,673.91,133.75,79645.42,34143.53,49973.54,Budget
2024-07-01,2024-07,UK,Central,Plus,SMB,1255.28,237.94,277318.36,99795.85,164966.7,Budget
2024-07-01,2024-07,UK,Central,Plus,Mid-Market,791.97,228.97,170075.53,67809.68,105300.42,Budget
2024-07-01,2024-07,UK,Central,Plus,Enterprise,709.67,234.22,143083.9,57119.66,99754.46,Budget
2024-07-01,2024-07,UK,Central,Enterprise,SMB,1118.42,429.35,448347.37,155954.23,312975.89,Budget
2024-07-01,2024-07,UK,Central,Enterprise,Mid-Market,832.76,437.72,350720.2,121084.14,225321.55,Budget
2024-07-01,2024-07,UK,Central,Enterprise,Enterprise,617.88,415.61,247196.94,88994.44,167942.73,Budget
2024-07-01,2024-07,UK,East,Core,SMB,1062.7,135.15,126171.3,51688.27,74165.76,Budget
2024-07-01,2024-07,UK,East,Core,Mid-Market,944.56,130.95,123147.16,50775.39,73438.5,Budget
2024-07-01,2024-07,UK,East,Core,Enterprise,644.75,126.51,75607.94,32336.86,41690.68,Budget
2024-07-01,2024-07,UK,East,Plus,SMB,984.6,244.11,225317.88,82827.56,143104.4,Budget
2024-07-01,2024-07,UK,East,Plus,Mid-Market,860.2,234.34,183128.8,77396.38,113086.83,Budget
2024-07-01,2024-07,UK,East,Plus,Enterprise,609.71,240.82,130116.68,50617.79,82930.32,Budget
2024-07-01,2024-07,UK,East,Enterprise,SMB,1156.31,472.28,472292.44,154651.31,313757.37,Budget
2024-07-01,2024-07,UK,East,Enterprise,Mid-Market,941.43,480.36,387923.75,121979.76,261509.16,Budget
