month_start,period,entity,region,department,salary_opex,non_salary_opex,total_opex,scenario
2023-12-01,2023-12,USA,International,Sales,63840.46,36407.13,100247.59,Actual
2023-12-01,2023-12,USA,West,Marketing,65167.95,43529.7,108697.64,Actual
2023-12-01,2023-12,USA,Central,Marketing,62016.96,36799.71,98816.67,Actual
2023-12-01,2023-12,USA,East,Marketing,58363.02,31075.51,89438.52,Actual
2023-12-01,2023-12,USA,International,Marketing,46538.13,30507.08,77045.21,Actual
2023-12-01,2023-12,USA,West,Operations,113970.28,70289.3,184259.57,Actual
2023-12-01,2023-12,USA,Central,Operations,112770.29,58630.84,171401.14,Actual
2023-12-01,2023-12,USA,East,Operations,91957.25,67796.57,159753.82,Actual
2023-12-01,2023-12,USA,International,Operations,87970.4,52631.85,140602.25,Actual
2023-12-01,2023-12,USA,West,G&A,49602.08,29401.94,79004.02,Actual
2023-12-01,2023-12,USA,Central,G&A,43840.5,29845.19,73685.69,Actual
2023-12-01,2023-12,USA,East,G&A,41559.39,29535.3,71094.69,Actual
2023-12-01,2023-12,USA,International,G&A,33032.08,21163.79,54195.87,Actual
2023-12-01,2023-12,USA,West,Technology,107334.4,61216.53,168550.93,Actual
2023-12-01,2023-12,USA,Central,Technology,94380.33,60238.35,154618.69,Actual
2023-12-01,2023-12,USA,East,Technology,92721.18,64993.13,157714.31,Actual
2023-12-01,2023-12,USA,International,Technology,77853.64,50924.57,128778.2,Actual
2023-12-01,2023-12,UK,West,Sales,56530.67,39169.66,95700.34,Actual
2023-12-01,2023-12,UK,Central,Sales,54870.81,31305.16,86175.97,Actual
2023-12-01,2023-12,UK,East,Sales,44235.24,27275.35,71510.59,Actual
2023-12-01,2023-12,UK,International,Sales,39748.69,24900.78,64649.47,Actual
2023-12-01,2023-12,UK,West,Marketing,42114.29,25859.23,67973.52,Actual
2023-12-01,2023-12,UK,Central,Marketing,35397.77,20584.01,55981.79,Actual
2023-12-01,2023-12,UK,East,Marketing,34290.38,23660.97,57951.35,Actual
2023-12-01,2023-12,UK,International,Marketing,29751.96,18092.45,47844.4,Actual
2023-12-01,2023-12,UK,West,Operations,78993.32,44678.09,123671.41,Actual
2023-12-01,2023-12,UK,Central,Operations,63666.75,37643.83,101310.58,Actual
2023-12-01,2023-12,UK,East,Operations,61671.81,36752.97,98424.78,Actual
2023-12-01,2023-12,UK,International,Operations,55418.85,30813.25,86232.1,Actual
2023-12-01,2023-12,UK,West,G&A,30046.12,22166.92,52213.04,Actual
2023-12-01,2023-12,UK,Central,G&A,26605.24,16887.85,43493.09,Actual
2023-12-01,2023-12,UK,East,G&A,26442.1,14407.58,40849.69,Actual
2023-12-01,2023-12,UK,International,G&A,23120.81,14026.62,37147.43,Actual
2023-12-01,2023-12,UK,West,Technology,74231.4,39914.38,114145.79,Actual
2023-12-01,2023-12,UK,Central,Technology,60179.81,36818.05,96997.85,Actual
2023-12-01,2023-12,UK,East,Technology,57639.48,30809.88,88449.35,Actual
2023-12-01,2023-12,UK,International,Technology,48171.9,26011.29,74183.18,Actual
2024-01-01,2024-01,Canada,West,Sales,67671.22,33807.19,101478.41,Actual
2024-01-01,2024-01,Canada,Central,Sales,52456.9,37751.37,90208.27,Actual
2024-01-01,2024-01,Canada,East,Sales,53416.79,30999.56,84416.35,Actual
2024-01-01,2024-01,Canada,International,Sales,49185.68,29087.88,78273.57,Actual
2024-01-01,2024-01,Canada,West,Marketing,50107.02,29036.21,79143.23,Actual
2024-01-01,2024-01,Canada,Central,Marketing,47344.63,24351.68,71696.31,Actual
2024-01-01,2024-01,Canada,East,Marketing,43122.88,24190.4,67313.28,Actual
2024-01-01,2024-01,Canada,International,Marketing,30637.55,21262.13,51899.68,Actual
2024-01-01,2024-01,Canada,West,Operations,90035.19,49758.56,139793.75,Actual
2024-01-01,2024-01,Canada,Central,Operations,73524.24,47148.26,120672.5,Actual
2024-01-01,2024-01,Canada,East,Operations,74504.99,36008.95,110513.93,Actual
2024-01-01,2024-01,Canada,International,Operations,64909.64,36298.18,101207.82,Actual
2024-01-01,2024-01,Canada,West,G&A,34474.1,24340.8,58814.91,Actual
2024-01-01,2024-01,Canada,Central,G&A,32078.07,21599.12,53677.19,Actual
2024-01-01,2024-01,Canada,East,G&A,31178.3,18697.53,49875.83,Actual
2024-01-01,2024-01,Canada,International,G&A,25496.6,16355.31,41851.91,Actual
2024-01-01,2024-01,Canada,West,Technology,79573.44,46403.84,125977.27,Actual
2024-01-01,2024-01,Canada,Central,Technology,72809.86,42804.24,115614.1,Actual
2024-01-01,2024-01,Canada,East,Technology,67235.1,44724.89,111959.99,Actual
2024-01-01,2024-01,Canada,International,Technology,56202.32,34685.51,90887.83,Actual
2024-01-01,2024-01,USA,West,Sales,87057.29,56902.43,143959.72,Actual
2024-01-01,2024-01,USA,Central,Sales,79406.94,51279.0,130685.94,Actual
2024-01-01,2024-01,USA,East,Sales,71992.96,43776.24,115769.2,Actual
2024-01-01,2024-01,USA,International,Sales,64906.3,39037.78,103944.08,Actual
2024-01-01,2024-01,USA,West,Marketing,61881.15,43879.7,105760.84,Actual
2024-01-01,2024-01,USA,Central,Marketing,51577.04,36712.9,88289.94,Actual
2024-01-01,2024-01,USA,East,Marketing,50158.09,37769.2,87927.28,Actual
2024-01-01,2024-01,USA,International,Marketing,41608.5,30183.85,71792.35,Actual
2024-01-01,2024-01,USA,West,Operations,119175.78,71191.58,190367.36,Actual
2024-01-01,2024-01,USA,Central,Operations,105020.42,67000.17,172020.59,Actual
2024-01-01,2024-01,USA,East,Operations,94382.91,56633.24,151016.15,Actual
2024-01-01,2024-01,USA,International,Operations,85948.48,44052.11,130000.59,Actual
2024-01-01,2024-01,USA,West,G&A,48403.6,37993.14,86396.74,Actual
2024-01-01,2024-01,USA,Central,G&A,41258.11,29013.48,70271.59,Actual
2024-01-01,2024-01,USA,East,G&A,39982.04,26272.79,66254.83,Actual
2024-01-01,2024-01,USA,International,G&A,35820.11,23178.73,58998.84,Actual
2024-01-01,2024-01,USA,West,Technology,108593.88,77927.83,186521.71,Actual
2024-01-01,2024-01,USA,Central,Technology,92573.84,59556.91,152130.75,Actual
2024-01-01,2024-01,USA,East,Technology,91726.59,50553.42,142280.01,Actual
2024-01-01,2024-01,USA,International,Technology,75216.9,47373.49,122590.4,Actual
2024-01-01,2024-01,UK,West,Sales,55287.19,41397.11,96684.3,Actual
2024-01-01,2024-01,UK,Central,Sales,47077.09,32958.13,80035.22,Actual
2024-01-01,2024-01,UK,East,Sales,48679.61,28578.97,77258.57,Actual
2024-01-01,2024-01,UK,International,Sales,37609.42,22612.44,60221.85,Actual
2024-01-01,2024-01,UK,West,Marketing,39754.46,21440.04,61194.5,Actual
2024-01-01,2024-01,UK,Central,Marketing,33707.62,19171.21,52878.84,Actual
2024-01-01,2024-01,UK,East,Marketing,35982.5,21685.64,57668.13,Actual
2024-01-01,2024-01,UK,International,Marketing,29506.26,18220.34,47726.6,Actual
2024-01-01,2024-01,UK,West,Operations,75973.14,51574.85,127547.98,Actual
2024-01-01,2024-01,UK,Central,Operations,63515.88,40498.03,104013.91,Actual
2024-01-01,2024-01,UK,East,Operations,64565.69,34115.52,98681.2,Actual
2024-01-01,2024-01,UK,International,Operations,60528.44,32197.7,92726.14,Actual
2024-01-01,2024-01,UK,West,G&A,31616.27,21175.81,52792.07,Actual
2024-01-01,2024-01,UK,Central,G&A,28547.45,16782.37,45329.82,Actual
2024-01-01,2024-01,UK,East,G&A,26102.41,13982.18,40084.58,Actual
2024-01-01,2024-01,UK,International,G&A,21231.25,13938.95,35170.2,Actual
2024-01-01,2024-01,UK,West,Technology,70598.34,46465.84,117064.18,Actual
2024-01-01,2024-01,UK,Central,Technology,59695.07,32723.9,92418.97,Actual
2024-01-01,2024-01,UK,East,Technology,60068.61,38986.07,99054.68,Actual
2024-01-01,2024-01,UK,International,Technology,50203.37,29061.78,79265.15,Actual
2024-02-01,2024-02,Canada,West,Sales,70154.23,52073.35,122227.58,Actual
2024-02-01,2024-02,Canada,Central,Sales,58310.0,31804.92,90114.93,Actual
2024-02-01,2024-02,Canada,East,Sales,53462.84,35446.25,88909.09,Actual
2024-02-01,2024-02,Canada,International,Sales,42659.34,28812.29,71471.63,Actual
2024-02-01,2024-02,Canada,West,Marketing,49068.16,33137.25,82205.42,Actual
2024-02-01,2024-02,Canada,Central,Marketing,44614.7,27438.35,72053.05,Actual
2024-02-01,2024-02,Canada,East,Marketing,35476.75,26176.57,61653.32,Actual
2024-02-01,2024-02,Canada,International,Marketing,34679.0,20951.02,55630.02,Actual
2024-02-01,2024-02,Canada,West,Operations,81206.28,51099.35,132305.62,Actual
2024-02-01,2024-02,Canada,Central,Operations,72791.74,39740.97,112532.71,Actual
2024-02-01,2024-02,Canada,East,Operations,73425.82,42136.72,115562.53,Actual
2024-02-01,2024-02,Canada,International,Operations,69958.89,37390.97,107349.86,Actual
2024-02-01,2024-02,Canada,West,G&A,39436.4,19852.4,59288.8,Actual
2024-02-01,2024-02,Canada,Central,G&A,31355.32,19894.03,51249.35,Actual
2024-02-01,2024-02,Canada,East,G&A,29209.14,18120.52,47329.66,Actual
2024-02-01,2024-02,Canada,International,G&A,25486.4,15497.28,40983.68,Actual
2024-02-01,2024-02,Canada,West,Technology,89047.34,51455.96,140503.3,Actual
2024-02-01,2024-02,Canada,Central,Technology,72558.7,45305.19,117863.89,Actual
2024-02-01,2024-02,Canada,East,Technology,69378.81,40985.11,110363.92,Actual
2024-02-01,2024-02,Canada,International,Technology,55778.72,35207.83,90986.55,Actual
2024-02-01,2024-02,USA,West,Sales,95214.13,60136.65,155350.78,Actual
2024-02-01,2024-02,USA,Central,Sales,77327.1,50917.35,128244.44,Actual
2024-02-01,2024-02,USA,East,Sales,73631.06,45695.58,119326.65,Actual
2024-02-01,2024-02,USA,International,Sales,61131.83,37818.83,98950.66,Actual
2024-02-01,2024-02,USA,West,Marketing,69365.53,40136.85,109502.38,Actual
2024-02-01,2024-02,USA,Central,Marketing,56909.15,30634.29,87543.44,Actual
2024-02-01,2024-02,USA,East,Marketing,52870.13,32277.79,85147.92,Actual
2024-02-01,2024-02,USA,International,Marketing,43346.68,27764.4,71111.09,Actual
2024-02-01,2024-02,USA,West,Operations,117435.41,74025.69,191461.1,Actual
2024-02-01,2024-02,USA,Central,Operations,104991.15,59070.37,164061.52,Actual
2024-02-01,2024-02,USA,East,Operations,97162.95,61138.92,158301.87,Actual
2024-02-01,2024-02,USA,International,Operations,88429.33,52219.55,140648.88,Actual
2024-02-01,2024-02,USA,West,G&A,48349.49,31626.2,79975.68,Actual
2024-02-01,2024-02,USA,Central,G&A,47194.54,28604.79,75799.34,Actual
2024-02-01,2024-02,USA,East,G&A,42438.9,26787.46,69226.37,Actual
2024-02-01,2024-02,USA,International,G&A,37290.21,23154.89,60445.11,Actual
2024-02-01,2024-02,USA,West,Technology,113127.3,73189.67,186316.98,Actual
2024-02-01,2024-02,USA,Central,Technology,90487.15,51584.45,142071.61,Actual
2024-02-01,2024-02,USA,East,Technology,91591.53,56005.27,147596.8,Actual
2024-02-01,2024-02,USA,International,Technology,74447.35,50003.52,124450.87,Actual
2024-02-01,2024-02,UK,West,Sales,51393.15,33248.29,84641.44,Actual
2024-02-01,2024-02,UK,Central,Sales,48084.85,26249.94,74334.78,Actual
2024-02-01,2024-02,UK,East,Sales,50314.63,25573.52,75888.15,Actual
2024-02-01,2024-02,UK,International,Sales,38264.09,25918.14,64182.23,Actual
2024-02-01,2024-02,UK,West,Marketing,42251.71,22861.91,65113.62,Actual
2024-02-01,2024-02,UK,Central,Marketing,36805.47,22319.51,59124.98,Actual
2024-02-01,2024-02,UK,East,Marketing,37755.56,21392.79,59148.34,Actual
2024-02-01,2024-02,UK,International,Marketing,28271.68,16255.3,44526.97,Actual
2024-02-01,2024-02,UK,West,Operations,72750.48,43252.92,116003.4,Actual
2024-02-01,2024-02,UK,Central,Operations,70210.86,40329.53,110540.39,Actual
2024-02-01,2024-02,UK,East,Operations,64185.21,42892.63,107077.84,Actual
2024-02-01,2024-02,UK,International,Operations,46366.44,35513.46,81879.91,Actual
2024-02-01,2024-02,UK,West,G&A,31571.5,19968.43,51539.94,Actual
2024-02-01,2024-02,UK,Central,G&A,26243.66,15766.18,42009.84,Actual
2024-02-01,2024-02,UK,East,G&A,26644.48,18981.86,45626.34,Actual
2024-02-01,2024-02,UK,International,G&A,23000.85,14782.94,37783.79,Actual
2024-02-01,2024-02,UK,West,Technology,68600.5,40414.58,109015.08,Actual
2024-02-01,2024-02,UK,Central,Technology,57879.4,35473.67,93353.08,Actual
2024-02-01,2024-02,UK,East,Technology,51346.35,33036.06,84382.41,Actual
2024-02-01,2024-02,UK,International,Technology,46834.64,29118.23,75952.88,Actual
2024-03-01,2024-03,Canada,West,Sales,67305.61,42170.17,109475.79,Actual
2024-03-01,2024-03,Canada,Central,Sales,58100.21,33978.76,92078.97,Actual
2024-03-01,2024-03,Canada,East,Sales,49813.97,32296.43,82110.41,Actual
2024-03-01,2024-03,Canada,International,Sales,44253.21,29572.09,73825.3,Actual
2024-03-01,2024-03,Canada,West,Marketing,50487.03,31820.4,82307.43,Actual
2024-03-01,2024-03,Canada,Central,Marketing,43581.92,25462.47,69044.39,Actual
2024-03-01,2024-03,Canada,East,Marketing,38851.85,22989.17,61841.02,Actual
2024-03-01,2024-03,Canada,International,Marketing,31061.93,22223.7,53285.62,Actual
2024-03-01,2024-03,Canada,West,Operations,88374.71,49194.23,137568.94,Actual
2024-03-01,2024-03,Canada,Central,Operations,74321.12,44219.65,118540.77,Actual
2024-03-01,2024-03,Canada,East,Operations,73806.99,48994.23,122801.23,Actual
2024-03-01,2024-03,Canada,International,Operations,60940.73,31162.27,92102.99,Actual
2024-03-01,2024-03,Canada,West,G&A,36795.92,22483.21,59279.13,Actual
2024-03-01,2024-03,Canada,Central,G&A,31938.73,18804.2,50742.93,Actual
2024-03-01,2024-03,Canada,East,G&A,31020.53,18907.62,49928.15,Actual
2024-03-01,2024-03,Canada,International,G&A,25809.52,16361.25,42170.76,Actual
2024-03-01,2024-03,Canada,West,Technology,79967.68,48139.14,128106.81,Actual
2024-03-01,2024-03,Canada,Central,Technology,75968.28,45504.64,121472.93,Actual
2024-03-01,2024-03,Canada,East,Technology,70302.59,45436.5,115739.09,Actual
2024-03-01,2024-03,Canada,International,Technology,58346.56,37432.42,95778.97,Actual
2024-03-01,2024-03,USA,West,Sales,83139.73,56229.1,139368.83,Actual
2024-03-01,2024-03,USA,Central,Sales,77776.75,54566.1,132342.84,Actual
2024-03-01,2024-03,USA,East,Sales,78027.85,43398.59,121426.44,Actual
2024-03-01,2024-03,USA,International,Sales,63965.57,39003.6,102969.17,Actual
2024-03-01,2024-03,USA,West,Marketing,66674.48,36700.5,103374.98,Actual
2024-03-01,2024-03,USA,Central,Marketing,57710.48,34111.31,91821.79,Actual
2024-03-01,2024-03,USA,East,Marketing,54616.08,31095.36,85711.45,Actual
2024-03-01,2024-03,USA,International,Marketing,44025.32,30406.68,74432.0,Actual
2024-03-01,2024-03,USA,West,Operations,114029.18,67997.24,182026.42,Actual
2024-03-01,2024-03,USA,Central,Operations,104388.56,60184.46,164573.01,Actual
2024-03-01,2024-03,USA,East,Operations,95025.83,61450.5,156476.33,Actual
2024-03-01,2024-03,USA,International,Operations,77426.07,47178.42,124604.48,Actual
2024-03-01,2024-03,USA,West,G&A,55299.38,31866.2,87165.59,Actual
2024-03-01,2024-03,USA,Central,G&A,41979.9,27621.52,69601.43,Actual
2024-03-01,2024-03,USA,East,G&A,42602.46,27410.86,70013.33,Actual
2024-03-01,2024-03,USA,International,G&A,34664.36,23052.19,57716.55,Actual
2024-03-01,2024-03,USA,West,Technology,99082.65,61905.86,160988.51,Actual
2024-03-01,2024-03,USA,Central,Technology,96723.01,60350.66,157073.66,Actual
2024-03-01,2024-03,USA,East,Technology,86985.1,57019.35,144004.45,Actual
2024-03-01,2024-03,USA,International,Technology,74355.58,45997.79,120353.37,Actual
2024-03-01,2024-03,UK,West,Sales,59747.54,37367.58,97115.12,Actual
2024-03-01,2024-03,UK,Central,Sales,46958.22,27728.93,74687.15,Actual
2024-03-01,2024-03,UK,East,Sales,45985.71,28714.82,74700.53,Actual
2024-03-01,2024-03,UK,International,Sales,38237.06,26250.16,64487.22,Actual
2024-03-01,2024-03,UK,West,Marketing,41760.75,25975.62,67736.37,Actual
2024-03-01,2024-03,UK,Central,Marketing,33433.34,23919.72,57353.05,Actual
2024-03-01,2024-03,UK,East,Marketing,29127.57,22169.68,51297.25,Actual
2024-03-01,2024-03,UK,International,Marketing,29888.93,16896.02,46784.95,Actual
2024-03-01,2024-03,UK,West,Operations,80603.58,46211.66,126815.24,Actual
2024-03-01,2024-03,UK,Central,Operations,66101.78,41484.95,107586.73,Actual
2024-03-01,2024-03,UK,East,Operations,72575.46,42495.24,115070.7,Actual
2024-03-01,2024-03,UK,International,Operations,54564.94,29950.89,84515.83,Actual
2024-03-01,2024-03,UK,West,G&A,31801.9,18093.66,49895.56,Actual
2024-03-01,2024-03,UK,Central,G&A,28585.32,17017.41,45602.73,Actual
2024-03-01,2024-03,UK,East,G&A,24617.27,16090.64,40707.91,Actual
2024-03-01,2024-03,UK,International,G&A,21032.47,13625.5,34657.97,Actual
2024-03-01,2024-03,UK,West,Technology,66481.64,42669.22,109150.86,Actual
2024-03-01,2024-03,UK,Central,Technology,62671.34,36865.13,99536.47,Actual
2024-03-01,2024-03,UK,East,Technology,56262.96,35743.1,92006.06,Actual
2024-03-01,2024-03,UK,International,Technology,50008.32,26994.42,77002.74,Actual
2024-04-01,2024-04,Canada,West,Sales,67931.6,45431.91,113363.51,Actual
2024-04-01,2024-04,Canada,Central,Sales,59983.53,35904.13,95887.65,Actual
2024-04-01,2024-04,Canada,East,Sales,57167.38,35181.1,92348.48,Actual
2024-04-01,2024-04,Canada,International,Sales,48406.53,23961.87,72368.4,Actual
2024-04-01,2024-04,Canada,West,Marketing,44668.79,32069.35,76738.14,Actual
2024-04-01,2024-04,Canada,Central,Marketing,38943.87,26640.65,65584.52,Actual
2024-04-01,2024-04,Canada,East,Marketing,39303.59,22566.73,61870.31,Actual
2024-04-01,2024-04,Canada,International,Marketing,34279.8,20981.29,55261.09,Actual
2024-04-01,2024-04,Canada,West,Operations,98844.51,52060.64,150905.15,Actual
2024-04-01,2024-04,Canada,Central,Operations,83346.28,48995.49,132341.78,Actual
2024-04-01,2024-04,Canada,East,Operations,71419.43,48163.91,119583.34,Actual
2024-04-01,2024-04,Canada,International,Operations,63957.8,38230.91,102188.71,Actual
2024-04-01,2024-04,Canada,West,G&A,37750.28,21742.76,59493.04,Actual
2024-04-01,2024-04,Canada,Central,G&A,31057.43,21061.3,52118.73,Actual
2024-04-01,2024-04,Canada,East,G&A,30430.66,18741.41,49172.07,Actual
2024-04-01,2024-04,Canada,International,G&A,26278.59,16221.11,42499.7,Actual
2024-04-01,2024-04,Canada,West,Technology,76102.02,55402.15,131504.17,Actual
2024-04-01,2024-04,Canada,Central,Technology,71700.83,42972.83,114673.66,Actual
2024-04-01,2024-04,Canada,East,Technology,69164.08,42282.21,111446.3,Actual
2024-04-01,2024-04,Canada,International,Technology,59201.91,36448.78,95650.69,Actual
2024-04-01,2024-04,USA,West,Sales,93777.08,61481.57,155258.65,Actual
2024-04-01,2024-04,USA,Central,Sales,82197.79,47628.2,129825.99,Actual
2024-04-01,2024-04,USA,East,Sales,70585.11,51950.78,122535.9,Actual
2024-04-01,2024-04,USA,International,Sales,62227.34,37137.24,99364.57,Actual
2024-04-01,2024-04,USA,West,Marketing,59703.74,41157.43,100861.17,Actual
2024-04-01,2024-04,USA,Central,Marketing,57276.46,30621.93,87898.39,Actual
2024-04-01,2024-04,USA,East,Marketing,55234.64,31783.91,87018.55,Actual
2024-04-01,2024-04,USA,International,Marketing,51600.7,26606.68,78207.38,Actual
2024-04-01,2024-04,USA,West,Operations,118077.3,68802.47,186879.77,Actual
2024-04-01,2024-04,USA,Central,Operations,111666.08,62411.74,174077.82,Actual
2024-04-01,2024-04,USA,East,Operations,96097.68,64570.06,160667.75,Actual
2024-04-01,2024-04,USA,International,Operations,78172.58,54037.82,132210.4,Actual
2024-04-01,2024-04,USA,West,G&A,54772.86,32222.14,86994.99,Actual
2024-04-01,2024-04,USA,Central,G&A,45128.12,28669.95,73798.07,Actual
2024-04-01,2024-04,USA,East,G&A,45098.21,27928.74,73026.95,Actual
2024-04-01,2024-04,USA,International,G&A,35755.73,22994.0,58749.73,Actual
2024-04-01,2024-04,USA,West,Technology,105743.9,72026.29,177770.19,Actual
2024-04-01,2024-04,USA,Central,Technology,91375.76,57237.9,148613.67,Actual
2024-04-01,2024-04,USA,East,Technology,77314.8,57819.96,135134.76,Actual
2024-04-01,2024-04,USA,International,Technology,74492.56,51368.98,125861.55,Actual
2024-04-01,2024-04,UK,West,Sales,58111.03,38076.48,96187.52,Actual
2024-04-01,2024-04,UK,Central,Sales,46878.96,32901.69,79780.65,Actual
2024-04-01,2024-04,UK,East,Sales,52043.96,30623.48,82667.45,Actual
2024-04-01,2024-04,UK,International,Sales,41218.41,24632.25,65850.66,Actual
2024-04-01,2024-04,UK,West,Marketing,40086.02,26767.18,66853.2,Actual
2024-04-01,2024-04,UK,Central,Marketing,33100.85,21206.54,54307.39,Actual
2024-04-01,2024-04,UK,East,Marketing,30995.27,19669.49,50664.76,Actual
2024-04-01,2024-04,UK,International,Marketing,29556.5,18261.47,47817.96,Actual
2024-04-01,2024-04,UK,West,Operations,76192.14,47214.81,123406.95,Actual
2024-04-01,2024-04,UK,Central,Operations,59854.36,39296.97,99151.33,Actual
2024-04-01,2024-04,UK,East,Operations,60642.7,36450.19,97092.89,Actual
2024-04-01,2024-04,UK,International,Operations,54453.59,30172.69,84626.28,Actual
2024-04-01,2024-04,UK,West,G&A,30708.72,16167.75,46876.47,Actual
2024-04-01,2024-04,UK,Central,G&A,27130.8,15408.02,42538.82,Actual
2024-04-01,2024-04,UK,East,G&A,26262.56,14812.99,41075.55,Actual
2024-04-01,2024-04,UK,International,G&A,22143.75,13345.12,35488.87,Actual
2024-04-01,2024-04,UK,West,Technology,75489.62,44396.6,119886.23,Actual
2024-04-01,2024-04,UK,Central,Technology,55006.51,33371.74,88378.25,Actual
2024-04-01,2024-04,UK,East,Technology,57708.58,32648.57,90357.15,Actual
2024-04-01,2024-04,UK,International,Technology,41270.13,32909.93,74180.06,Actual
2024-05-01,2024-05,Canada,West,Sales,69671.92,42935.72,112607.64,Actual
2024-05-01,2024-05,Canada,Central,Sales,56702.64,37067.89,93770.53,Actual
2024-05-01,2024-05,Canada,East,Sales,53597.96,34607.54,88205.5,Actual
2024-05-01,2024-05,Canada,International,Sales,44629.35,32151.44,76780.79,Actual
2024-05-01,2024-05,Canada,West,Marketing,44756.27,32703.09,77459.37,Actual
2024-05-01,2024-05,Canada,Central,Marketing,42316.58,24871.99,67188.57,Actual
2024-05-01,2024-05,Canada,East,Marketing,40457.71,26034.04,66491.75,Actual
2024-05-01,2024-05,Canada,International,Marketing,36096.47,21227.26,57323.73,Actual
2024-05-01,2024-05,Canada,West,Operations,85673.58,55201.7,140875.28,Actual
2024-05-01,2024-05,Canada,Central,Operations,85054.08,52941.11,137995.19,Actual
2024-05-01,2024-05,Canada,East,Operations,77438.37,48289.25,125727.62,Actual
2024-05-01,2024-05,Canada,International,Operations,64558.44,41775.07,106333.51,Actual
2024-05-01,2024-05,Canada,West,G&A,36508.19,20416.41,56924.6,Actual
2024-05-01,2024-05,Canada,Central,G&A,32600.09,18609.63,51209.71,Actual
2024-05-01,2024-05,Canada,East,G&A,29235.51,17826.39,47061.91,Actual
2024-05-01,2024-05,Canada,International,G&A,29220.12,16103.07,45323.19,Actual
2024-05-01,2024-05,Canada,West,Technology,83681.98,45451.01,129132.99,Actual
2024-05-01,2024-05,Canada,Central,Technology,64884.62,40936.02,105820.64,Actual
2024-05-01,2024-05,Canada,East,Technology,72782.59,42728.98,115511.57,Actual
2024-05-01,2024-05,Canada,International,Technology,58890.23,37115.77,96006.0,Actual
2024-05-01,2024-05,USA,West,Sales,88103.35,61822.65,149926.0,Actual
2024-05-01,2024-05,USA,Central,Sales,76447.96,53829.53,130277.5,Actual
2024-05-01,2024-05,USA,East,Sales,76657.15,39387.91,116045.06,Actual
2024-05-01,2024-05,USA,International,Sales,60794.58,33181.48,93976.07,Actual
2024-05-01,2024-05,USA,West,Marketing,69382.66,40107.87,109490.53,Actual
2024-05-01,2024-05,USA,Central,Marketing,50663.83,35996.01,86659.85,Actual
2024-05-01,2024-05,USA,East,Marketing,52710.83,29257.5,81968.32,Actual
2024-05-01,2024-05,USA,International,Marketing,49440.02,28196.39,77636.41,Actual
2024-05-01,2024-05,USA,West,Operations,119274.29,71821.38,191095.67,Actual
2024-05-01,2024-05,USA,Central,Operations,97296.65,57781.85,155078.5,Actual
2024-05-01,2024-05,USA,East,Operations,106422.52,58965.63,165388.15,Actual
2024-05-01,2024-05,USA,International,Operations,84301.81,43170.96,127472.77,Actual
2024-05-01,2024-05,USA,West,G&A,47113.55,32421.49,79535.04,Actual
2024-05-01,2024-05,USA,Central,G&A,44687.1,30651.83,75338.93,Actual
2024-05-01,2024-05,USA,East,G&A,44463.63,25065.8,69529.44,Actual
2024-05-01,2024-05,USA,International,G&A,35916.77,20960.28,56877.04,Actual
2024-05-01,2024-05,USA,West,Technology,122363.13,74260.94,196624.08,Actual
2024-05-01,2024-05,USA,Central,Technology,97308.0,60086.73,157394.73,Actual
2024-05-01,2024-05,USA,East,Technology,98286.99,58786.64,157073.64,Actual
2024-05-01,2024-05,USA,International,Technology,83207.13,39008.23,122215.36,Actual
2024-05-01,2024-05,UK,West,Sales,58480.89,33590.5,92071.38,Actual
2024-05-01,2024-05,UK,Central,Sales,54071.82,34234.29,88306.11,Actual
2024-05-01,2024-05,UK,East,Sales,47298.84,32497.64,79796.48,Actual
2024-05-01,2024-05,UK,International,Sales,43310.62,24517.36,67827.98,Actual
2024-05-01,2024-05,UK,West,Marketing,46386.71,25239.73,71626.44,Actual
2024-05-01,2024-05,UK,Central,Marketing,35514.18,23526.89,59041.07,Actual
2024-05-01,2024-05,UK,East,Marketing,33500.99,21045.33,54546.32,Actual
2024-05-01,2024-05,UK,International,Marketing,30743.3,17629.27,48372.57,Actual
2024-05-01,2024-05,UK,West,Operations,69757.4,48086.26,117843.66,Actual
2024-05-01,2024-05,UK,Central,Operations,63968.16,43432.3,107400.46,Actual
2024-05-01,2024-05,UK,East,Operations,65153.41,43131.9,108285.31,Actual
2024-05-01,2024-05,UK,International,Operations,55426.3,35330.7,90757.01,Actual
2024-05-01,2024-05,UK,West,G&A,30694.59,20715.88,51410.48,Actual
2024-05-01,2024-05,UK,Central,G&A,30332.72,15992.76,46325.48,Actual
2024-05-01,2024-05,UK,East,G&A,28594.78,15372.3,43967.08,Actual
2024-05-01,2024-05,UK,International,G&A,21150.76,13861.01,35011.77,Actual
2024-05-01,2024-05,UK,West,Technology,72366.31,45944.1,118310.42,Actual
2024-05-01,2024-05,UK,Central,Technology,57831.08,38529.86,96360.95,Actual
2024-05-01,2024-05,UK,East,Technology,55736.6,31160.18,86896.77,Actual
2024-05-01,2024-05,UK,International,Technology,46345.12,27998.91,74344.03,Actual
2024-06-01,2024-06,Canada,West,Sales,69201.56,45146.05,114347.61,Actual
2024-06-01,2024-06,Canada,Central,Sales,54325.93,36956.28,91282.21,Actual
2024-06-01,2024-06,Canada,East,Sales,52435.61,35865.5,88301.11,Actual
2024-06-01,2024-06,Canada,International,Sales,45455.82,26336.85,71792.67,Actual
2024-06-01,2024-06,Canada,West,Marketing,50656.12,28451.91,79108.03,Actual
