month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2023-12-01,2023-12,USA,International,Technology,11.93,6953.44,82494.08,Budget
2023-12-01,2023-12,UK,West,Sales,11.24,7056.41,74536.1,Budget
2023-12-01,2023-12,UK,Central,Sales,10.85,8534.26,90121.61,Budget
2023-12-01,2023-12,UK,East,Sales,11.93,8630.05,95694.54,Budget
2023-12-01,2023-12,UK,International,Sales,7.69,8177.28,63214.58,Budget
2023-12-01,2023-12,UK,West,Marketing,7.27,6792.96,48539.07,Budget
2023-12-01,2023-12,UK,Central,Marketing,6.33,6947.22,40282.08,Budget
2023-12-01,2023-12,UK,East,Marketing,6.2,6853.26,39501.62,Budget
2023-12-01,2023-12,UK,International,Marketing,5.01,8212.72,37233.24,Budget
2023-12-01,2023-12,UK,West,Operations,16.72,7314.07,112082.4,Budget
2023-12-01,2023-12,UK,Central,Operations,15.15,7100.01,108297.88,Budget
2023-12-01,2023-12,UK,East,Operations,13.53,8021.04,104940.23,Budget
2023-12-01,2023-12,UK,International,Operations,11.55,7628.48,86124.84,Budget
2023-12-01,2023-12,UK,West,G&A,5.31,7435.34,37850.82,Budget
2023-12-01,2023-12,UK,Central,G&A,4.17,6314.27,24500.78,Budget
2023-12-01,2023-12,UK,East,G&A,4.14,6061.57,26603.85,Budget
2023-12-01,2023-12,UK,International,G&A,3.12,6932.73,20639.02,Budget
2023-12-01,2023-12,UK,West,Technology,10.5,8030.09,77054.23,Budget
2023-12-01,2023-12,UK,Central,Technology,8.7,7664.4,58539.49,Budget
2023-12-01,2023-12,UK,East,Technology,8.36,7192.21,55555.8,Budget
2023-12-01,2023-12,UK,International,Technology,7.12,7497.87,53302.06,Budget
2024-01-01,2024-01,Canada,West,Sales,15.32,6002.7,90462.01,Budget
2024-01-01,2024-01,Canada,Central,Sales,12.82,8955.2,103608.26,Budget
2024-01-01,2024-01,Canada,East,Sales,13.12,8038.62,97346.32,Budget
2024-01-01,2024-01,Canada,International,Sales,10.48,9704.58,90545.29,Budget
2024-01-01,2024-01,Canada,West,Marketing,9.1,6947.96,62404.47,Budget
2024-01-01,2024-01,Canada,Central,Marketing,7.21,7279.13,48083.85,Budget
2024-01-01,2024-01,Canada,East,Marketing,8.29,5733.14,46405.63,Budget
2024-01-01,2024-01,Canada,International,Marketing,6.29,5973.47,38036.66,Budget
2024-01-01,2024-01,Canada,West,Operations,19.24,6504.72,127619.85,Budget
2024-01-01,2024-01,Canada,Central,Operations,16.12,6011.08,89767.44,Budget
2024-01-01,2024-01,Canada,East,Operations,16.18,8475.4,135178.48,Budget
2024-01-01,2024-01,Canada,International,Operations,13.94,7570.58,98384.77,Budget
2024-01-01,2024-01,Canada,West,G&A,5.95,7625.52,43448.41,Budget
2024-01-01,2024-01,Canada,Central,G&A,5.3,8013.55,41235.72,Budget
2024-01-01,2024-01,Canada,East,G&A,5.07,6320.69,34165.47,Budget
2024-01-01,2024-01,Canada,International,G&A,4.24,8285.3,30977.36,Budget
2024-01-01,2024-01,Canada,West,Technology,11.58,5469.07,62405.59,Budget
2024-01-01,2024-01,Canada,Central,Technology,10.15,7787.11,79902.67,Budget
2024-01-01,2024-01,Canada,East,Technology,10.05,6846.19,69817.02,Budget
2024-01-01,2024-01,Canada,International,Technology,8.76,6598.02,54192.32,Budget
2024-01-01,2024-01,USA,West,Sales,19.9,6633.7,123457.94,Budget
2024-01-01,2024-01,USA,Central,Sales,17.44,6674.68,109265.06,Budget
2024-01-01,2024-01,USA,East,Sales,15.94,8064.16,126323.78,Budget
2024-01-01,2024-01,USA,International,Sales,13.81,7718.57,100715.02,Budget
2024-01-01,2024-01,USA,West,Marketing,12.17,6809.85,74247.22,Budget
2024-01-01,2024-01,USA,Central,Marketing,10.4,10177.81,104802.38,Budget
2024-01-01,2024-01,USA,East,Marketing,9.23,7037.45,67269.34,Budget
2024-01-01,2024-01,USA,International,Marketing,7.91,6896.26,55244.86,Budget
2024-01-01,2024-01,USA,West,Operations,26.7,6603.19,163651.06,Budget
2024-01-01,2024-01,USA,Central,Operations,22.09,7121.25,143437.78,Budget
2024-01-01,2024-01,USA,East,Operations,22.6,6727.2,140690.63,Budget
2024-01-01,2024-01,USA,International,Operations,19.45,8043.81,151654.28,Budget
2024-01-01,2024-01,USA,West,G&A,8.13,7295.68,59426.57,Budget
2024-01-01,2024-01,USA,Central,G&A,6.12,6372.64,37563.72,Budget
2024-01-01,2024-01,USA,East,G&A,7.0,6687.72,45492.56,Budget
2024-01-01,2024-01,USA,International,G&A,5.14,7668.67,41170.61,Budget
2024-01-01,2024-01,USA,West,Technology,16.44,7727.19,131911.69,Budget
2024-01-01,2024-01,USA,Central,Technology,14.1,8027.33,112789.53,Budget
2024-01-01,2024-01,USA,East,Technology,14.81,7608.83,107619.61,Budget
2024-01-01,2024-01,USA,International,Technology,12.45,8475.52,96132.63,Budget
2024-01-01,2024-01,UK,West,Sales,12.39,9083.43,101764.92,Budget
2024-01-01,2024-01,UK,Central,Sales,11.32,7586.8,77006.55,Budget
2024-01-01,2024-01,UK,East,Sales,9.84,8433.01,88587.22,Budget
2024-01-01,2024-01,UK,International,Sales,9.56,8845.54,82939.7,Budget
2024-01-01,2024-01,UK,West,Marketing,7.17,8087.83,54315.46,Budget
2024-01-01,2024-01,UK,Central,Marketing,6.27,7652.73,40186.76,Budget
2024-01-01,2024-01,UK,East,Marketing,6.29,8371.51,46178.01,Budget
2024-01-01,2024-01,UK,International,Marketing,5.04,7486.33,37059.71,Budget
2024-01-01,2024-01,UK,West,Operations,16.09,7995.63,132550.35,Budget
2024-01-01,2024-01,UK,Central,Operations,15.04,9328.75,129470.59,Budget
2024-01-01,2024-01,UK,East,Operations,13.02,9283.76,105690.7,Budget
2024-01-01,2024-01,UK,International,Operations,11.8,8448.43,91221.13,Budget
2024-01-01,2024-01,UK,West,G&A,5.14,7964.94,40335.17,Budget
2024-01-01,2024-01,UK,Central,G&A,4.19,8071.8,32198.3,Budget
2024-01-01,2024-01,UK,East,G&A,3.9,8463.31,33786.83,Budget
2024-01-01,2024-01,UK,International,G&A,3.0,7513.18,22528.69,Budget
2024-01-01,2024-01,UK,West,Technology,9.85,8260.25,86805.9,Budget
2024-01-01,2024-01,UK,Central,Technology,9.1,7054.95,63758.51,Budget
2024-01-01,2024-01,UK,East,Technology,9.26,6931.81,62825.43,Budget
2024-01-01,2024-01,UK,International,Technology,7.48,7270.52,52146.27,Budget
2024-02-01,2024-02,Canada,West,Sales,13.72,6286.78,80293.03,Budget
2024-02-01,2024-02,Canada,Central,Sales,12.41,7412.49,88690.15,Budget
2024-02-01,2024-02,Canada,East,Sales,13.48,6417.91,84321.93,Budget
2024-02-01,2024-02,Canada,International,Sales,9.83,6401.02,60103.53,Budget
2024-02-01,2024-02,Canada,West,Marketing,7.99,8953.78,74353.87,Budget
2024-02-01,2024-02,Canada,Central,Marketing,7.32,7981.12,55109.88,Budget
2024-02-01,2024-02,Canada,East,Marketing,7.16,7674.79,50087.41,Budget
2024-02-01,2024-02,Canada,International,Marketing,6.05,6537.67,37662.87,Budget
2024-02-01,2024-02,Canada,West,Operations,21.76,9385.42,190196.53,Budget
2024-02-01,2024-02,Canada,Central,Operations,16.68,9960.37,160194.07,Budget
2024-02-01,2024-02,Canada,East,Operations,15.77,7704.71,117566.02,Budget
2024-02-01,2024-02,Canada,International,Operations,13.96,6640.18,98296.2,Budget
2024-02-01,2024-02,Canada,West,G&A,6.13,5767.77,33790.88,Budget
2024-02-01,2024-02,Canada,Central,G&A,5.7,7031.21,41244.86,Budget
2024-02-01,2024-02,Canada,East,G&A,5.06,6424.04,32865.51,Budget
2024-02-01,2024-02,Canada,International,G&A,4.15,6605.13,28428.44,Budget
2024-02-01,2024-02,Canada,West,Technology,12.13,7377.78,92592.27,Budget
2024-02-01,2024-02,Canada,Central,Technology,10.22,7450.46,71393.14,Budget
2024-02-01,2024-02,Canada,East,Technology,10.25,7615.98,79967.85,Budget
2024-02-01,2024-02,Canada,International,Technology,8.27,7554.15,60655.3,Budget
2024-02-01,2024-02,USA,West,Sales,19.56,8878.5,182024.62,Budget
2024-02-01,2024-02,USA,Central,Sales,17.01,7620.54,121549.67,Budget
2024-02-01,2024-02,USA,East,Sales,16.0,8771.28,139399.04,Budget
2024-02-01,2024-02,USA,International,Sales,14.59,7562.74,107114.54,Budget
2024-02-01,2024-02,USA,West,Marketing,11.67,7528.02,84156.47,Budget
2024-02-01,2024-02,USA,Central,Marketing,9.4,5978.2,54660.23,Budget
2024-02-01,2024-02,USA,East,Marketing,9.44,6945.0,57352.25,Budget
2024-02-01,2024-02,USA,International,Marketing,7.46,8309.07,60197.84,Budget
2024-02-01,2024-02,USA,West,Operations,26.41,6829.59,186655.23,Budget
2024-02-01,2024-02,USA,Central,Operations,21.92,7279.76,161056.65,Budget
2024-02-01,2024-02,USA,East,Operations,19.19,7243.59,137044.87,Budget
2024-02-01,2024-02,USA,International,Operations,20.04,7438.62,139862.77,Budget
2024-02-01,2024-02,USA,West,G&A,7.95,7700.57,59299.57,Budget
2024-02-01,2024-02,USA,Central,G&A,7.44,6839.08,47008.73,Budget
2024-02-01,2024-02,USA,East,G&A,6.92,9268.7,64405.96,Budget
2024-02-01,2024-02,USA,International,G&A,6.33,6483.52,41295.38,Budget
2024-02-01,2024-02,USA,West,Technology,16.94,7954.77,131735.65,Budget
2024-02-01,2024-02,USA,Central,Technology,14.4,10250.65,136635.01,Budget
2024-02-01,2024-02,USA,East,Technology,13.47,7894.7,100175.45,Budget
2024-02-01,2024-02,USA,International,Technology,11.69,8667.01,108303.21,Budget
2024-02-01,2024-02,UK,West,Sales,11.59,6927.22,82018.52,Budget
2024-02-01,2024-02,UK,Central,Sales,11.64,10254.1,113165.89,Budget
2024-02-01,2024-02,UK,East,Sales,10.92,7066.03,71377.95,Budget
2024-02-01,2024-02,UK,International,Sales,8.01,9297.67,75049.45,Budget
2024-02-01,2024-02,UK,West,Marketing,7.39,6485.48,48077.75,Budget
2024-02-01,2024-02,UK,Central,Marketing,5.98,7847.06,46964.48,Budget
2024-02-01,2024-02,UK,East,Marketing,6.23,6770.82,38638.2,Budget
2024-02-01,2024-02,UK,International,Marketing,5.08,5718.64,29426.37,Budget
2024-02-01,2024-02,UK,West,Operations,17.45,7276.41,122048.16,Budget
2024-02-01,2024-02,UK,Central,Operations,14.71,8684.28,123726.93,Budget
2024-02-01,2024-02,UK,East,Operations,14.1,7024.75,89955.35,Budget
2024-02-01,2024-02,UK,International,Operations,11.54,7289.84,78911.46,Budget
2024-02-01,2024-02,UK,West,G&A,5.23,7478.77,40247.5,Budget
2024-02-01,2024-02,UK,Central,G&A,4.14,8337.86,32746.61,Budget
2024-02-01,2024-02,UK,East,G&A,4.15,5889.21,22925.63,Budget
2024-02-01,2024-02,UK,International,G&A,3.93,8010.92,30181.49,Budget
2024-02-01,2024-02,UK,West,Technology,9.87,8327.54,88901.38,Budget
2024-02-01,2024-02,UK,Central,Technology,9.56,8106.99,72923.73,Budget
2024-02-01,2024-02,UK,East,Technology,8.05,5888.35,49156.2,Budget
2024-02-01,2024-02,UK,International,Technology,7.14,7684.15,53427.77,Budget
2024-03-01,2024-03,Canada,West,Sales,15.39,9100.23,121609.73,Budget
2024-03-01,2024-03,Canada,Central,Sales,13.86,8361.7,112028.1,Budget
2024-03-01,2024-03,Canada,East,Sales,12.27,7695.69,89339.82,Budget
2024-03-01,2024-03,Canada,International,Sales,9.3,7914.44,74228.3,Budget
2024-03-01,2024-03,Canada,West,Marketing,8.56,8179.08,62247.14,Budget
2024-03-01,2024-03,Canada,Central,Marketing,7.87,6418.43,55820.35,Budget
2024-03-01,2024-03,Canada,East,Marketing,7.27,7805.53,56692.34,Budget
2024-03-01,2024-03,Canada,International,Marketing,6.21,7290.21,41684.04,Budget
2024-03-01,2024-03,Canada,West,Operations,20.5,7080.36,131956.27,Budget
2024-03-01,2024-03,Canada,Central,Operations,17.62,6365.84,108621.0,Budget
2024-03-01,2024-03,Canada,East,Operations,16.01,8303.79,129718.89,Budget
2024-03-01,2024-03,Canada,International,Operations,13.78,6611.94,86795.04,Budget
2024-03-01,2024-03,Canada,West,G&A,5.35,6338.6,33744.88,Budget
2024-03-01,2024-03,Canada,Central,G&A,4.97,7264.57,36821.08,Budget
2024-03-01,2024-03,Canada,East,G&A,5.0,6725.53,32811.34,Budget
2024-03-01,2024-03,Canada,International,G&A,4.05,6851.52,27684.21,Budget
2024-03-01,2024-03,Canada,West,Technology,11.08,7599.66,81837.12,Budget
2024-03-01,2024-03,Canada,Central,Technology,10.73,5677.08,60400.68,Budget
2024-03-01,2024-03,Canada,East,Technology,10.48,7138.52,80430.81,Budget
2024-03-01,2024-03,Canada,International,Technology,9.1,8415.65,76572.33,Budget
2024-03-01,2024-03,USA,West,Sales,20.66,8410.06,171070.87,Budget
2024-03-01,2024-03,USA,Central,Sales,16.94,6298.0,109550.9,Budget
2024-03-01,2024-03,USA,East,Sales,15.7,8216.26,133845.4,Budget
2024-03-01,2024-03,USA,International,Sales,14.96,8155.02,117785.35,Budget
2024-03-01,2024-03,USA,West,Marketing,12.49,6211.07,76333.81,Budget
2024-03-01,2024-03,USA,Central,Marketing,10.22,7799.46,77925.62,Budget
2024-03-01,2024-03,USA,East,Marketing,10.2,7327.78,76003.89,Budget
2024-03-01,2024-03,USA,International,Marketing,8.29,8200.45,60307.11,Budget
2024-03-01,2024-03,USA,West,Operations,25.84,9187.98,230737.42,Budget
2024-03-01,2024-03,USA,Central,Operations,23.42,5687.29,125519.57,Budget
2024-03-01,2024-03,USA,East,Operations,21.21,9211.74,185129.88,Budget
2024-03-01,2024-03,USA,International,Operations,18.91,8122.07,146084.25,Budget
2024-03-01,2024-03,USA,West,G&A,8.48,7393.66,58676.99,Budget
2024-03-01,2024-03,USA,Central,G&A,7.11,5569.9,37612.1,Budget
2024-03-01,2024-03,USA,East,G&A,7.37,8653.08,59208.11,Budget
2024-03-01,2024-03,USA,International,G&A,6.24,7855.36,48576.05,Budget
2024-03-01,2024-03,USA,West,Technology,15.84,7630.63,131198.18,Budget
2024-03-01,2024-03,USA,Central,Technology,14.02,6727.77,92055.02,Budget
2024-03-01,2024-03,USA,East,Technology,14.42,7777.14,113790.04,Budget
2024-03-01,2024-03,USA,International,Technology,11.51,6385.26,69759.33,Budget
2024-03-01,2024-03,UK,West,Sales,14.38,6424.7,82202.7,Budget
2024-03-01,2024-03,UK,Central,Sales,10.94,4988.93,56008.7,Budget
2024-03-01,2024-03,UK,East,Sales,11.05,7802.07,85634.89,Budget
2024-03-01,2024-03,UK,International,Sales,8.21,6879.89,59390.25,Budget
2024-03-01,2024-03,UK,West,Marketing,8.53,7623.7,67877.74,Budget
2024-03-01,2024-03,UK,Central,Marketing,6.47,5301.96,32724.0,Budget
2024-03-01,2024-03,UK,East,Marketing,6.16,7699.24,44865.54,Budget
2024-03-01,2024-03,UK,International,Marketing,5.15,7487.71,35956.55,Budget
2024-03-01,2024-03,UK,West,Operations,17.09,7402.2,113143.49,Budget
2024-03-01,2024-03,UK,Central,Operations,14.09,8894.23,122155.67,Budget
2024-03-01,2024-03,UK,East,Operations,14.25,6787.1,95447.83,Budget
2024-03-01,2024-03,UK,International,Operations,10.92,7740.86,81905.5,Budget
2024-03-01,2024-03,UK,West,G&A,5.21,7807.24,38460.84,Budget
2024-03-01,2024-03,UK,Central,G&A,5.29,7463.66,37309.8,Budget
2024-03-01,2024-03,UK,East,G&A,3.82,7621.84,29628.34,Budget
2024-03-01,2024-03,UK,International,G&A,3.16,8610.22,25240.82,Budget
2024-03-01,2024-03,UK,West,Technology,10.32,7197.02,77914.68,Budget
2024-03-01,2024-03,UK,Central,Technology,9.4,7263.34,64627.13,Budget
2024-03-01,2024-03,UK,East,Technology,8.02,6319.46,55975.96,Budget
2024-03-01,2024-03,UK,International,Technology,7.05,8424.62,59117.83,Budget
2024-04-01,2024-04,Canada,West,Sales,15.02,7401.88,106786.35,Budget
2024-04-01,2024-04,Canada,Central,Sales,13.59,7403.44,95970.03,Budget
2024-04-01,2024-04,Canada,East,Sales,11.09,5904.1,64706.26,Budget
2024-04-01,2024-04,Canada,International,Sales,10.26,7930.71,75886.02,Budget
2024-04-01,2024-04,Canada,West,Marketing,8.2,7063.55,55325.65,Budget
2024-04-01,2024-04,Canada,Central,Marketing,8.79,5346.29,47291.69,Budget
2024-04-01,2024-04,Canada,East,Marketing,7.38,9390.13,64398.35,Budget
2024-04-01,2024-04,Canada,International,Marketing,6.42,6673.25,41033.03,Budget
2024-04-01,2024-04,Canada,West,Operations,20.64,7416.68,149874.01,Budget
2024-04-01,2024-04,Canada,Central,Operations,16.02,7447.44,127102.11,Budget
2024-04-01,2024-04,Canada,East,Operations,16.75,6570.81,99449.02,Budget
2024-04-01,2024-04,Canada,International,Operations,13.49,6564.67,85558.48,Budget
2024-04-01,2024-04,Canada,West,G&A,6.37,8091.23,45270.24,Budget
2024-04-01,2024-04,Canada,Central,G&A,5.57,8495.66,42478.72,Budget
2024-04-01,2024-04,Canada,East,G&A,5.09,7785.08,40102.03,Budget
2024-04-01,2024-04,Canada,International,G&A,4.2,7846.98,30470.47,Budget
2024-04-01,2024-04,Canada,West,Technology,11.39,6124.99,77585.79,Budget
2024-04-01,2024-04,Canada,Central,Technology,11.44,5762.42,62876.04,Budget
2024-04-01,2024-04,Canada,East,Technology,10.39,5032.95,49787.15,Budget
2024-04-01,2024-04,Canada,International,Technology,7.85,6440.59,54258.01,Budget
2024-04-01,2024-04,USA,West,Sales,20.02,8209.56,167581.94,Budget
2024-04-01,2024-04,USA,Central,Sales,16.1,7987.32,133197.4,Budget
2024-04-01,2024-04,USA,East,Sales,18.14,7130.58,117706.13,Budget
2024-04-01,2024-04,USA,International,Sales,13.88,7346.1,94998.18,Budget
2024-04-01,2024-04,USA,West,Marketing,11.63,6056.97,69794.96,Budget
2024-04-01,2024-04,USA,Central,Marketing,10.21,7810.13,78540.15,Budget
2024-04-01,2024-04,USA,East,Marketing,9.53,7808.36,69575.38,Budget
2024-04-01,2024-04,USA,International,Marketing,8.31,7327.2,56943.49,Budget
2024-04-01,2024-04,USA,West,Operations,26.49,7129.87,186701.14,Budget
2024-04-01,2024-04,USA,Central,Operations,22.23,8385.1,181151.51,Budget
2024-04-01,2024-04,USA,East,Operations,19.84,8099.44,162434.3,Budget
2024-04-01,2024-04,USA,International,Operations,17.37,6484.84,108220.5,Budget
2024-04-01,2024-04,USA,West,G&A,8.27,6057.45,49154.8,Budget
2024-04-01,2024-04,USA,Central,G&A,7.38,6704.6,46556.91,Budget
2024-04-01,2024-04,USA,East,G&A,7.39,6947.25,45773.66,Budget
2024-04-01,2024-04,USA,International,G&A,6.32,8916.72,54838.64,Budget
2024-04-01,2024-04,USA,West,Technology,15.93,7857.45,115514.2,Budget
2024-04-01,2024-04,USA,Central,Technology,14.23,7699.52,107401.96,Budget
2024-04-01,2024-04,USA,East,Technology,13.86,7301.2,91507.55,Budget
2024-04-01,2024-04,USA,International,Technology,11.01,6839.07,75670.34,Budget
2024-04-01,2024-04,UK,West,Sales,12.77,7286.15,93160.95,Budget
2024-04-01,2024-04,UK,Central,Sales,10.29,7109.25,74258.6,Budget
2024-04-01,2024-04,UK,East,Sales,9.8,7649.47,73391.21,Budget
2024-04-01,2024-04,UK,International,Sales,7.72,7659.03,62977.83,Budget
2024-04-01,2024-04,UK,West,Marketing,7.25,8913.68,57515.88,Budget
2024-04-01,2024-04,UK,Central,Marketing,6.15,6614.62,40577.41,Budget
2024-04-01,2024-04,UK,East,Marketing,5.99,8032.25,46358.2,Budget
2024-04-01,2024-04,UK,International,Marketing,5.11,6605.64,31401.11,Budget
2024-04-01,2024-04,UK,West,Operations,16.88,7198.98,122203.37,Budget
2024-04-01,2024-04,UK,Central,Operations,14.32,7792.23,99798.99,Budget
2024-04-01,2024-04,UK,East,Operations,14.17,7549.01,111133.66,Budget
2024-04-01,2024-04,UK,International,Operations,11.32,7879.48,90499.95,Budget
2024-04-01,2024-04,UK,West,G&A,5.07,9113.6,44574.73,Budget
2024-04-01,2024-04,UK,Central,G&A,4.01,6590.86,26111.72,Budget
2024-04-01,2024-04,UK,East,G&A,4.23,7996.87,32721.1,Budget
2024-04-01,2024-04,UK,International,G&A,3.26,7426.82,21912.37,Budget
2024-04-01,2024-04,UK,West,Technology,10.76,8499.93,82285.16,Budget
2024-04-01,2024-04,UK,Central,Technology,9.74,6886.96,65224.14,Budget
2024-04-01,2024-04,UK,East,Technology,8.52,7272.12,54937.11,Budget
2024-04-01,2024-04,UK,International,Technology,6.95,6635.72,47088.77,Budget
2024-05-01,2024-05,Canada,West,Sales,14.96,7604.26,108270.17,Budget
2024-05-01,2024-05,Canada,Central,Sales,13.8,7487.69,98514.18,Budget
2024-05-01,2024-05,Canada,East,Sales,12.67,8414.97,100124.58,Budget
2024-05-01,2024-05,Canada,International,Sales,9.55,6702.97,62129.99,Budget
2024-05-01,2024-05,Canada,West,Marketing,7.83,7382.15,58983.95,Budget
2024-05-01,2024-05,Canada,Central,Marketing,7.16,8381.14,58190.57,Budget
2024-05-01,2024-05,Canada,East,Marketing,7.38,7326.91,56666.48,Budget
2024-05-01,2024-05,Canada,International,Marketing,6.11,8271.96,48925.0,Budget
2024-05-01,2024-05,Canada,West,Operations,18.58,7326.44,134766.05,Budget
2024-05-01,2024-05,Canada,Central,Operations,17.81,6342.73,114827.09,Budget
2024-05-01,2024-05,Canada,East,Operations,15.29,7733.46,111378.28,Budget
2024-05-01,2024-05,Canada,International,Operations,13.98,6680.54,85662.83,Budget
2024-05-01,2024-05,Canada,West,G&A,6.25,7200.29,43965.92,Budget
2024-05-01,2024-05,Canada,Central,G&A,5.2,7196.23,37632.92,Budget
2024-05-01,2024-05,Canada,East,G&A,5.02,7516.65,37898.13,Budget
2024-05-01,2024-05,Canada,International,G&A,4.11,6433.96,26082.49,Budget
2024-05-01,2024-05,Canada,West,Technology,13.27,7693.15,102016.9,Budget
2024-05-01,2024-05,Canada,Central,Technology,10.85,7888.01,86127.71,Budget
2024-05-01,2024-05,Canada,East,Technology,10.38,6532.42,65581.79,Budget
2024-05-01,2024-05,Canada,International,Technology,8.04,8791.67,66572.24,Budget
2024-05-01,2024-05,USA,West,Sales,21.68,6235.42,140234.3,Budget
2024-05-01,2024-05,USA,Central,Sales,17.78,7016.42,115438.21,Budget
2024-05-01,2024-05,USA,East,Sales,15.83,7790.96,129318.72,Budget
2024-05-01,2024-05,USA,International,Sales,14.59,7874.7,110291.87,Budget
2024-05-01,2024-05,USA,West,Marketing,11.36,7940.03,85093.34,Budget
2024-05-01,2024-05,USA,Central,Marketing,10.01,7822.84,81372.26,Budget
2024-05-01,2024-05,USA,East,Marketing,10.53,5293.23,54496.64,Budget
2024-05-01,2024-05,USA,International,Marketing,8.41,6253.91,50414.22,Budget
2024-05-01,2024-05,USA,West,Operations,27.64,6989.34,185625.88,Budget
2024-05-01,2024-05,USA,Central,Operations,21.55,8075.15,169638.73,Budget
2024-05-01,2024-05,USA,East,Operations,23.44,6224.28,144721.36,Budget
2024-05-01,2024-05,USA,International,Operations,18.3,7544.23,125157.78,Budget
2024-05-01,2024-05,USA,West,G&A,8.06,6577.53,53441.83,Budget
2024-05-01,2024-05,USA,Central,G&A,7.1,6588.56,45371.56,Budget
2024-05-01,2024-05,USA,East,G&A,7.08,8716.61,61812.07,Budget
2024-05-01,2024-05,USA,International,G&A,6.01,7299.12,44048.22,Budget
2024-05-01,2024-05,USA,West,Technology,17.68,6045.48,100424.34,Budget
2024-05-01,2024-05,USA,Central,Technology,16.07,8160.53,125417.55,Budget
2024-05-01,2024-05,USA,East,Technology,14.81,8252.62,115532.58,Budget
2024-05-01,2024-05,USA,International,Technology,11.12,7068.13,75584.19,Budget
2024-05-01,2024-05,UK,West,Sales,13.39,8393.3,111861.87,Budget
2024-05-01,2024-05,UK,Central,Sales,11.8,8105.39,81675.98,Budget
2024-05-01,2024-05,UK,East,Sales,10.76,7814.4,76524.43,Budget
2024-05-01,2024-05,UK,International,Sales,8.67,8273.5,74548.38,Budget
2024-05-01,2024-05,UK,West,Marketing,7.29,7664.02,53073.33,Budget
2024-05-01,2024-05,UK,Central,Marketing,6.55,8646.41,47029.95,Budget
2024-05-01,2024-05,UK,East,Marketing,6.13,8293.59,50757.75,Budget
2024-05-01,2024-05,UK,International,Marketing,5.09,8319.6,41976.18,Budget
2024-05-01,2024-05,UK,West,Operations,16.8,6392.4,100782.04,Budget
2024-05-01,2024-05,UK,Central,Operations,16.01,6670.66,109400.92,Budget
2024-05-01,2024-05,UK,East,Operations,14.06,7123.32,101343.04,Budget
2024-05-01,2024-05,UK,International,Operations,10.63,7048.04,70735.04,Budget
2024-05-01,2024-05,UK,West,G&A,5.02,8389.29,43879.07,Budget
2024-05-01,2024-05,UK,Central,G&A,5.19,8627.02,42824.15,Budget
2024-05-01,2024-05,UK,East,G&A,4.25,6788.12,26293.58,Budget
2024-05-01,2024-05,UK,International,G&A,4.1,6952.43,29737.18,Budget
2024-05-01,2024-05,UK,West,Technology,10.14,5657.68,57454.26,Budget
2024-05-01,2024-05,UK,Central,Technology,9.12,6304.22,54359.39,Budget
2024-05-01,2024-05,UK,East,Technology,8.18,9488.43,77504.3,Budget
2024-05-01,2024-05,UK,International,Technology,7.09,7464.22,55562.97,Budget
2024-06-01,2024-06,Canada,West,Sales,15.2,7663.14,120881.19,Budget
2024-06-01,2024-06,Canada,Central,Sales,13.42,7028.96,91576.48,Budget
2024-06-01,2024-06,Canada,East,Sales,12.09,6611.75,76205.19,Budget
2024-06-01,2024-06,Canada,International,Sales,10.53,5804.21,58414.28,Budget
2024-06-01,2024-06,Canada,West,Marketing,9.74,5856.69,55072.09,Budget
2024-06-01,2024-06,Canada,Central,Marketing,8.39,6960.79,58274.93,Budget
2024-06-01,2024-06,Canada,East,Marketing,7.1,8020.56,55470.82,Budget
2024-06-01,2024-06,Canada,International,Marketing,6.21,7025.0,42020.25,Budget
2024-06-01,2024-06,Canada,West,Operations,20.32,5195.16,106929.68,Budget
2024-06-01,2024-06,Canada,Central,Operations,16.51,8440.42,139203.46,Budget
2024-06-01,2024-06,Canada,East,Operations,16.26,5947.5,97635.77,Budget
2024-06-01,2024-06,Canada,International,Operations,13.93,6814.76,87302.4,Budget
2024-06-01,2024-06,Canada,West,G&A,6.14,6681.12,41167.03,Budget
2024-06-01,2024-06,Canada,Central,G&A,5.05,7610.21,37032.24,Budget
2024-06-01,2024-06,Canada,East,G&A,5.05,7389.84,41684.25,Budget
2024-06-01,2024-06,Canada,International,G&A,4.18,8720.92,33454.19,Budget
2024-06-01,2024-06,Canada,West,Technology,12.31,6183.68,75095.33,Budget
2024-06-01,2024-06,Canada,Central,Technology,11.94,7277.39,82861.47,Budget
2024-06-01,2024-06,Canada,East,Technology,10.41,6805.67,70268.73,Budget
2024-06-01,2024-06,Canada,International,Technology,7.82,8650.87,62988.38,Budget
2024-06-01,2024-06,USA,West,Sales,19.92,8036.01,159780.41,Budget
2024-06-01,2024-06,USA,Central,Sales,17.73,8014.91,135485.98,Budget
2024-06-01,2024-06,USA,East,Sales,15.8,7223.96,116121.47,Budget
2024-06-01,2024-06,USA,International,Sales,14.94,7110.63,100076.95,Budget
2024-06-01,2024-06,USA,West,Marketing,11.98,6445.28,72548.01,Budget
2024-06-01,2024-06,USA,Central,Marketing,9.96,7533.85,75481.72,Budget
2024-06-01,2024-06,USA,East,Marketing,9.68,8285.64,74213.94,Budget
2024-06-01,2024-06,USA,International,Marketing,7.11,7676.25,50594.44,Budget
2024-06-01,2024-06,USA,West,Operations,25.78,5667.22,157370.79,Budget
